FlowCell Text Data File: 250529-5-E1.csv
Software Version: 2.30
Triax Firmware Version: 0.43
Fractionator Firmware Version 4.211
Date: 2025-05-29
Time: 23:23:46
User: Bard

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 41 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2
w2t:  x 10^0
Sample Volume: 15 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Start Distance: 0.00 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 10.00

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 500 ms
LED1 (260 nm) On Time: 16 ms
Sample A Zero: 859429
Source A Zero: 226164.7

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
417112.903, 223953.500, 10.26, 1.604754, , 
419628.161, 223907.532, 10.36, 1.590763, , 
419995.887, 223691.629, 10.45, 1.586621, , 
420151.855, 223778.145, 10.56, 1.586655, , 
420244.081, 223921.645, 10.65, 1.587604, , 
420463.306, 223809.855, 10.76, 1.585306, , 
419142.500, 223724.855, 10.85, 1.591532, , 
418651.565, 223732.145, 10.95, 1.594243, , 
418360.242, 223870.548, 11.05, 1.597201, , 
417915.355, 223766.306, 11.15, 1.598547, , 
418087.548, 223827.855, 11.25, 1.598239, 2, 0.795
419061.274, 223912.065, 11.35, 1.593851, , 
420332.984, 223925.048, 11.45, 1.587162, , 
421752.984, 223978.258, 11.55, 1.580107, , 
423494.597, 223857.468, 11.65, 1.569619, , 
425639.371, 223838.016, 11.75, 1.558055, , 
428432.468, 223912.194, 11.85, 1.544081, , 
431190.565, 223902.048, 11.95, 1.529538, , 
434303.258, 223929.194, 12.05, 1.513624, , 
437509.210, 223835.500, 12.15, 1.496131, , 
440455.306, 223865.129, 12.25, 1.481325, , 
443941.855, 223896.258, 12.35, 1.463895, , 
446639.984, 223959.403, 12.44, 1.450893, , 
449504.758, 223910.484, 12.55, 1.436013, , 
