FlowCell Text Data File: 250601-6-F2.csv
Software Version: 2.30
Triax Firmware Version: 0.43
Fractionator Firmware Version 4.211
Date: 2025-06-01
Time: 21:07:42
User: Bard

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 41 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2
w2t:  x 10^0
Sample Volume: 15 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Start Distance: 0.00 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 10.00

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 500 ms
LED1 (260 nm) On Time: 16 ms
Sample A Zero: 551199
Source A Zero: 228011.0

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
455697.387, 224446.000, 24.10, 0.392721, , 
459141.339, 224446.000, 24.20, 0.375777, , 
463379.355, 224446.000, 24.30, 0.355100, , 
467628.452, 224487.048, 24.40, 0.334970, , 
472266.113, 224379.274, 24.50, 0.311681, , 
477658.629, 224332.629, 24.60, 0.285662, , 
483036.629, 224353.903, 24.70, 0.260679, , 
488929.226, 224442.742, 24.80, 0.234283, , 
494049.532, 224522.323, 24.89, 0.211636, , 
500095.371, 224493.823, 24.99, 0.183978, , 
505582.468, 224494.097, 25.09, 0.159423, , 
511236.355, 224632.500, 25.19, 0.135783, , 
515153.532, 224573.484, 25.29, 0.118014, , 
519509.113, 224523.887, 25.39, 0.098570, , 
522234.629, 224481.726, 25.49, 0.086372, , 
524645.161, 224524.274, 25.59, 0.076435, , 
525374.661, 224531.871, 25.69, 0.073384, , 
524192.984, 224520.468, 25.79, 0.078337, , 
520591.258, 224634.677, 25.89, 0.094997, , 
514324.097, 224595.790, 25.99, 0.121864, , 
504956.403, 224504.726, 26.09, 0.162318, , 
492693.984, 224618.371, 26.19, 0.218781, , 
477001.242, 224544.274, 26.29, 0.290883, , 
458488.484, 224485.629, 26.39, 0.379377, , 
438653.355, 224467.597, 26.49, 0.478723, , 
417837.000, 224506.355, 26.59, 0.588523, , 
397470.129, 224409.468, 26.69, 0.700010, , 
378394.387, 224359.210, 26.79, 0.810188, , 
360614.581, 224341.145, 26.88, 0.918315, , 
345005.323, 224372.355, 26.98, 1.018209, , 
331681.371, 224280.790, 27.08, 1.105924, , 
