FlowCell Text Data File: 250601-4-D2.csv
Software Version: 2.30
Triax Firmware Version: 0.43
Fractionator Firmware Version 4.211
Date: 2025-06-01
Time: 20:46:40
User: Bard

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 41 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2
w2t:  x 10^0
Sample Volume: 15 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Start Distance: 0.00 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 10.00

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 500 ms
LED1 (260 nm) On Time: 16 ms
Sample A Zero: 551199
Source A Zero: 228011.0

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
111136.419, 221521.613, 10.25, 3.538730, , 
119449.677, 221417.871, 10.35, 3.375336, , 
127582.081, 221419.097, 10.45, 3.227124, , 
136543.339, 221465.484, 10.55, 3.074832, , 
146109.226, 221449.306, 10.65, 2.922285, , 
156169.774, 221472.339, 10.75, 2.772664, , 
165510.516, 221547.565, 10.85, 2.642698, , 
175412.145, 221569.274, 10.95, 2.512160, , 
185821.500, 221550.919, 11.05, 2.382240, , 
196331.210, 221593.548, 11.15, 2.258862, , 
207215.645, 221677.742, 11.24, 2.138290, 2, 0.794
218401.968, 221599.194, 11.34, 2.019171, , 
228697.629, 221589.984, 11.44, 1.915415, , 
239562.694, 221605.677, 11.54, 1.811121, , 
250921.000, 221646.452, 11.64, 1.707289, , 
262270.597, 221562.452, 11.74, 1.606879, , 
272939.597, 221562.000, 11.84, 1.517142, , 
283450.355, 221565.419, 11.94, 1.432140, , 
294623.935, 221624.145, 12.04, 1.345729, , 
305458.790, 221687.258, 12.14, 1.265095, , 
316258.242, 221661.226, 12.24, 1.186641, , 
327502.806, 221693.452, 12.34, 1.108343, , 
337566.032, 221719.032, 12.44, 1.040495, , 
348102.613, 221754.516, 12.54, 0.971685, , 
358413.226, 221642.984, 12.64, 0.904864, , 
369004.403, 221642.984, 12.74, 0.839327, , 
377274.032, 221642.984, 12.84, 0.789450, , 
386735.016, 221642.984, 12.93, 0.733711, , 
396452.548, 221642.984, 13.03, 0.677863, , 
405359.855, 221642.984, 13.14, 0.627861, , 
414200.339, 221884.419, 13.23, 0.581759, , 
421390.968, 221877.387, 13.33, 0.542955, , 
429464.258, 221808.274, 13.43, 0.499546, , 
436531.226, 221874.968, 13.53, 0.463493, , 
444468.710, 221900.000, 13.63, 0.423194, , 
450533.806, 221932.306, 13.73, 0.393021, , 
456522.823, 222013.452, 13.83, 0.364125, , 
461721.226, 222046.968, 13.93, 0.338984, , 
467319.484, 222027.468, 14.03, 0.311664, , 
472053.194, 221949.145, 14.13, 0.288189, , 
477520.065, 222047.758, 14.23, 0.263276, , 
481021.661, 222035.306, 14.33, 0.246708, , 
484448.742, 222068.484, 14.43, 0.231068, , 
487937.097, 222005.952, 14.53, 0.214287, , 
491599.226, 222126.742, 14.63, 0.198684, , 
494231.823, 222194.774, 14.73, 0.187354, , 
496155.790, 222202.065, 14.83, 0.178684, , 
498204.726, 222282.387, 14.93, 0.170223, , 
499707.435, 222268.645, 15.03, 0.163307, , 
501425.484, 222315.661, 15.12, 0.156059, , 
502035.597, 222319.032, 15.22, 0.153356, , 
502238.903, 222218.774, 15.33, 0.151430, , 
502141.242, 222225.919, 15.42, 0.151940, , 
503367.355, 222319.774, 15.52, 0.147402, , 
503307.419, 222260.403, 15.62, 0.147069, , 
502379.855, 222319.565, 15.72, 0.151819, , 
501841.016, 222399.871, 15.82, 0.155047, , 
500179.355, 222320.435, 15.92, 0.161707, , 
498786.161, 222233.274, 16.02, 0.167101, , 
497765.274, 222367.290, 16.12, 0.173069, , 
496311.194, 222231.048, 16.22, 0.178273, , 
494132.145, 222317.355, 16.32, 0.189049, , 
491973.306, 222360.306, 16.42, 0.199338, , 
490088.952, 222286.742, 16.52, 0.207229, , 
487939.823, 222333.387, 16.62, 0.217592, , 
485571.968, 222328.742, 16.72, 0.228492, , 
483067.629, 222326.581, 16.82, 0.240107, 3, 0.795
481121.290, 222342.452, 16.91, 0.249353, , 
478813.661, 222222.145, 17.02, 0.258955, , 
477016.935, 222235.935, 17.12, 0.267555, , 
474552.581, 222133.242, 17.21, 0.278171, , 
472774.548, 222217.677, 17.31, 0.287474, , 
471454.000, 222311.694, 17.41, 0.294721, , 
470042.177, 222316.855, 17.51, 0.301522, , 
468641.387, 222393.855, 17.61, 0.309018, , 
466943.758, 222358.226, 17.71, 0.316824, , 
465499.823, 222456.113, 17.81, 0.324785, , 
464004.226, 222454.806, 17.91, 0.332014, , 
462494.113, 222314.194, 18.01, 0.337927, , 
461321.806, 222347.468, 18.11, 0.343975, , 
459824.758, 222381.887, 18.21, 0.351638, , 
458372.419, 222381.887, 18.31, 0.358757, , 
456984.129, 222381.887, 18.41, 0.365584, , 
455523.742, 222381.887, 18.51, 0.372787, , 
453491.984, 222381.887, 18.61, 0.382847, , 
450728.629, 222381.887, 18.71, 0.396602, , 
449298.532, 222420.226, 18.81, 0.404141, , 
447443.387, 222462.403, 18.91, 0.413879, , 
445047.548, 222489.177, 19.01, 0.426233, , 
442252.806, 222593.177, 19.11, 0.441461, , 
439686.919, 222533.339, 19.21, 0.453950, , 
436159.758, 222437.581, 19.31, 0.471108, , 
432721.742, 222507.387, 19.41, 0.489623, , 
429434.355, 222452.242, 19.51, 0.506227, , 
425341.403, 222403.629, 19.61, 0.527287, , 
422235.823, 222581.016, 19.71, 0.545573, , 
417802.016, 222453.774, 19.81, 0.568042, , 
413799.532, 222513.677, 19.91, 0.590311, , 
409219.048, 222562.339, 20.00, 0.615853, , 
404709.242, 222580.145, 20.10, 0.640971, , 
400080.403, 222589.645, 20.20, 0.666955, , 
395957.290, 222609.065, 20.30, 0.690464, , 
391328.871, 222589.194, 20.40, 0.716724, , 
386632.790, 222537.806, 20.50, 0.743374, , 
382621.065, 222448.629, 20.60, 0.765944, , 
377795.129, 222526.000, 20.70, 0.795292, , 
373976.161, 222588.935, 20.80, 0.818793, , 
369901.968, 222558.048, 20.90, 0.843132, , 
366076.935, 222566.016, 21.00, 0.866604, , 
362555.919, 222597.629, 21.10, 0.888674, , 
358770.387, 222615.097, 21.20, 0.912471, , 
355771.968, 222612.048, 21.30, 0.931328, , 
352669.452, 222535.048, 21.40, 0.950260, , 
349492.403, 222549.742, 21.50, 0.970774, , 
347791.355, 222531.177, 21.60, 0.981566, , 
346107.323, 222541.790, 21.70, 0.992597, , 
345077.048, 222613.129, 21.80, 1.000027, , 
343679.274, 222607.597, 21.90, 1.009105, , 
343152.065, 222663.419, 22.00, 1.013124, , 
343122.613, 222742.242, 22.09, 1.014114, , 
342889.726, 222730.177, 22.19, 1.015520, , 
343366.758, 222716.581, 22.29, 1.012254, , 
342829.597, 222613.210, 22.39, 1.014733, 4, 0.795
343653.887, 222641.387, 22.49, 1.009613, , 
344099.903, 222640.806, 22.59, 1.006688, , 
345112.742, 222800.403, 22.69, 1.001687, , 
345843.565, 222725.210, 22.79, 0.996166, , 
346677.565, 222735.274, 22.89, 0.990848, , 
348042.161, 222783.210, 22.99, 0.982491, , 
349075.274, 222777.774, 23.09, 0.975766, , 
350759.968, 222726.339, 23.19, 0.964412, , 
351526.581, 222738.516, 23.29, 0.959621, , 
353497.355, 222755.694, 23.39, 0.947214, , 
354989.742, 222740.581, 23.49, 0.937580, , 
357195.984, 222790.113, 23.59, 0.924137, , 
359063.081, 222838.661, 23.69, 0.912895, , 
361610.903, 222836.516, 23.79, 0.896961, , 
363806.113, 222836.516, 23.89, 0.883341, , 
366274.806, 222836.516, 23.99, 0.868122, , 
368517.871, 222836.516, 24.09, 0.854382, , 
371361.306, 222836.516, 24.19, 0.837085, , 
373839.048, 222836.516, 24.29, 0.822120, , 
376603.774, 222826.500, 24.39, 0.805436, , 
380317.339, 222823.984, 24.49, 0.783329, , 
384024.774, 222836.984, 24.59, 0.761629, , 
388183.306, 222878.855, 24.69, 0.737813, , 
392529.903, 222915.435, 24.79, 0.713124, , 
396877.468, 222873.500, 24.88, 0.687912, , 
402238.452, 222996.339, 24.99, 0.658957, , 
407812.855, 222910.274, 25.08, 0.627115, , 
413466.903, 223046.645, 25.18, 0.597504, , 
418548.790, 222939.355, 25.28, 0.568930, , 
424516.339, 223057.952, 25.38, 0.538268, , 
431059.581, 223051.677, 25.48, 0.503782, , 
436668.645, 223015.532, 25.58, 0.474323, , 
442992.161, 222962.403, 25.68, 0.441431, , 
448549.306, 223075.468, 25.78, 0.414517, , 
453339.629, 223114.323, 25.88, 0.391003, , 
457461.435, 223238.968, 25.98, 0.371891, , 
460772.839, 223254.919, 26.08, 0.355820, , 
461900.452, 223235.613, 26.18, 0.350125, , 
461707.145, 223254.984, 26.28, 0.351262, , 
458605.839, 223196.919, 26.38, 0.365844, , 
454238.565, 223278.919, 26.48, 0.388204, , 
446893.226, 223238.371, 26.58, 0.424484, , 
438160.371, 223249.258, 26.67, 0.469006, , 
427569.968, 223180.403, 26.78, 0.523373, , 
415888.710, 223221.355, 26.87, 0.586123, , 
403387.081, 223168.645, 26.97, 0.654278, , 
391045.419, 223279.855, 27.07, 0.725326, , 
378733.823, 223212.290, 27.18, 0.796637, , 
366672.129, 223141.710, 27.27, 0.868762, , 
355595.839, 223144.774, 27.37, 0.937821, , 
345183.242, 223225.081, 27.47, 1.005512, , 
335897.355, 223311.565, 27.57, 1.067753, , 
327296.339, 223303.694, 27.67, 1.126049, , 
319780.516, 223374.952, 27.77, 1.179047, , 
313427.952, 223348.919, 27.87, 1.223941, , 
308075.177, 223286.645, 27.97, 1.262078, 5, 0.795
304285.855, 223280.371, 28.07, 1.289867, , 
301127.242, 223055.790, 28.17, 1.311085, , 
300410.274, 223137.952, 28.27, 1.317278, , 
300488.403, 223141.452, 28.37, 1.316728, , 
302644.565, 223244.952, 28.47, 1.301682, , 
305743.565, 223244.887, 28.57, 1.278754, , 
310636.371, 223254.097, 28.67, 1.243119, , 
