FlowCell Text Data File: 250529-1-A1.csv
Software Version: 2.30
Triax Firmware Version: 0.43
Fractionator Firmware Version 4.211
Date: 2025-05-29
Time: 22:39:22
User: Bard

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 41 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2
w2t:  x 10^0
Sample Volume: 15 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Start Distance: 0.00 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 10.00

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 500 ms
LED1 (260 nm) On Time: 16 ms
Sample A Zero: 859429
Source A Zero: 226164.7

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
467468.613, 222963.790, 10.95, 1.338293, , 
465145.548, 222985.532, 11.05, 1.349724, , 
462830.597, 222976.081, 11.15, 1.360857, , 
461258.839, 222927.032, 11.25, 1.368017, 2, 0.795
461283.984, 222984.129, 11.35, 1.368471, , 
460679.113, 222995.387, 11.45, 1.371537, , 
460923.194, 222975.339, 11.55, 1.370143, , 
462134.516, 222964.887, 11.65, 1.364131, , 
463996.677, 223013.210, 11.74, 1.355569, , 
465774.129, 223058.629, 11.84, 1.347422, , 
468515.210, 223050.371, 11.94, 1.334134, , 
470979.387, 223063.339, 12.04, 1.322460, , 
474152.210, 223217.306, 12.14, 1.308903, , 
477771.210, 223176.742, 12.24, 1.291383, , 
480465.242, 223113.516, 12.34, 1.278091, , 
483012.790, 223181.194, 12.44, 1.266873, , 
485400.113, 223263.903, 12.54, 1.256611, , 
487944.306, 223251.452, 12.64, 1.244721, , 
489689.694, 223251.452, 12.74, 1.236685, , 
491170.161, 223251.452, 12.84, 1.229892, , 
492445.581, 223251.452, 12.94, 1.224056, , 
493726.468, 223251.452, 13.04, 1.218210, , 
495052.903, 223251.452, 13.14, 1.212172, , 
496411.645, 223217.387, 13.24, 1.205660, , 
496920.177, 223242.290, 13.34, 1.203607, , 
497944.952, 223271.226, 13.44, 1.199263, , 
499150.839, 223242.081, 13.54, 1.193525, , 
500036.581, 223235.548, 13.64, 1.189470, , 
500800.871, 223289.355, 13.74, 1.186575, , 
501056.355, 223369.274, 13.84, 1.186233, , 
501142.403, 223353.839, 13.94, 1.185691, , 
500647.758, 223341.806, 14.04, 1.187792, , 
500133.339, 223409.452, 14.14, 1.190787, , 
498630.903, 223325.177, 14.24, 1.196708, , 
495616.048, 223338.452, 14.34, 1.210490, , 
492405.823, 223332.548, 14.43, 1.225055, , 
488522.500, 223264.435, 14.54, 1.242186, , 
484270.758, 223245.968, 14.64, 1.261672, , 
479054.403, 223208.081, 14.73, 1.285662, , 
473919.919, 223188.774, 14.83, 1.309718, , 
468419.871, 223119.774, 14.93, 1.335292, , 
463489.823, 223183.452, 15.03, 1.359745, , 
459354.581, 223275.435, 15.13, 1.380841, , 
455495.371, 223314.806, 15.23, 1.400225, , 
451668.097, 223285.274, 15.33, 1.418916, , 
448514.758, 223312.403, 15.43, 1.434956, , 
446522.548, 223268.306, 15.53, 1.444530, , 
444576.532, 223187.226, 15.63, 1.453542, , 
443724.242, 223288.065, 15.73, 1.458877, , 
443500.823, 223150.290, 15.83, 1.458621, , 
443981.484, 223313.758, 15.93, 1.457831, , 
445685.226, 223294.065, 16.03, 1.449013, , 
447595.645, 223315.403, 16.13, 1.439603, , 
450067.968, 223409.597, 16.23, 1.428155, , 
452226.097, 223262.903, 16.33, 1.415912, , 
455754.242, 223295.516, 16.43, 1.398752, , 
459095.758, 223402.306, 16.53, 1.383388, , 
461543.452, 223271.048, 16.62, 1.370099, , 
464428.161, 223345.194, 16.72, 1.356824, , 
467679.871, 223355.806, 16.82, 1.341230, 3, 0.795
470269.323, 223408.516, 16.92, 1.329335, , 
472794.613, 223409.871, 17.02, 1.317296, , 
474327.645, 223303.694, 17.12, 1.308941, , 
475323.355, 223282.855, 17.22, 1.304012, , 
476644.065, 223297.435, 17.32, 1.297915, , 
477580.532, 223239.355, 17.42, 1.292912, , 
477947.823, 223304.194, 17.52, 1.291836, , 
478069.790, 223331.661, 17.62, 1.291538, , 
478393.210, 223335.613, 17.72, 1.290056, , 
479169.839, 223310.661, 17.82, 1.286154, , 
480147.871, 223399.823, 17.92, 1.282464, , 
481212.903, 223251.355, 18.02, 1.275982, , 
482930.806, 223359.242, 18.12, 1.269049, , 
484670.823, 223379.177, 18.22, 1.261156, , 
487588.855, 223379.177, 18.32, 1.247648, , 
491324.048, 223379.177, 18.42, 1.230474, , 
494306.548, 223379.177, 18.52, 1.216854, , 
497633.629, 223379.177, 18.62, 1.201758, , 
502015.823, 223379.177, 18.71, 1.182027, , 
506107.468, 223535.403, 18.81, 1.165333, , 
510518.758, 223576.161, 18.91, 1.146213, , 
513867.677, 223631.339, 19.01, 1.132054, , 
517366.403, 223535.758, 19.11, 1.115822, , 
520477.258, 223580.065, 19.21, 1.102777, , 
523672.500, 223540.548, 19.31, 1.088605, , 
525247.758, 223574.355, 19.41, 1.082186, , 
526500.177, 223580.452, 19.51, 1.076888, , 
526923.694, 223624.032, 19.61, 1.075517, , 
526730.032, 223695.855, 19.71, 1.077067, , 
525587.274, 223656.145, 19.81, 1.081555, , 
524341.226, 223676.468, 19.91, 1.087101, , 
522107.952, 223657.887, 20.01, 1.096520, , 
519532.597, 223667.887, 20.11, 1.107749, , 
517506.032, 223665.855, 20.21, 1.116524, , 
515758.935, 223589.242, 20.30, 1.123363, , 
514085.129, 223730.742, 20.41, 1.132102, , 
512754.048, 223735.758, 20.50, 1.137987, , 
511834.887, 223697.242, 20.60, 1.141637, , 
512194.000, 223744.726, 20.70, 1.140537, , 
512911.081, 223762.677, 20.80, 1.137569, , 
515119.387, 223795.371, 20.90, 1.128229, , 
517077.355, 223781.113, 21.00, 1.119548, , 
520234.258, 223841.048, 21.10, 1.106453, , 
524573.548, 223848.774, 21.20, 1.087837, , 
528879.645, 223834.935, 21.30, 1.069300, , 
533666.806, 223770.806, 21.40, 1.048377, , 
539069.403, 223843.339, 21.50, 1.026439, , 
545626.726, 223914.629, 21.60, 0.999946, , 
551494.403, 223902.613, 21.70, 0.975753, , 
558184.823, 223919.613, 21.80, 0.948787, , 
564601.839, 224022.419, 21.90, 0.924096, , 
570783.871, 223946.274, 22.00, 0.898824, , 
576977.323, 223869.565, 22.10, 0.873766, , 
584514.839, 223961.855, 22.20, 0.845485, , 
590515.903, 224025.032, 22.30, 0.823133, , 
596178.065, 223977.887, 22.39, 0.801183, 4, 0.794
602347.887, 223983.210, 22.49, 0.778067, , 
608562.323, 224000.645, 22.59, 0.755143, , 
613048.032, 223915.210, 22.70, 0.737758, , 
618722.500, 223977.065, 22.79, 0.717645, , 
622749.000, 224123.194, 22.89, 0.704515, , 
626836.548, 224125.613, 22.99, 0.689816, , 
630056.661, 224109.355, 23.09, 0.678122, , 
634145.903, 224145.710, 23.19, 0.663928, , 
636648.065, 224142.790, 23.29, 0.655037, , 
639579.016, 224187.226, 23.39, 0.645146, , 
640777.968, 224180.177, 23.49, 0.640861, , 
642118.597, 224202.629, 23.59, 0.636382, , 
641593.145, 224207.597, 23.69, 0.638275, , 
641465.629, 224224.984, 23.79, 0.638896, , 
638559.000, 224186.726, 23.89, 0.648733, , 
635499.258, 224190.710, 23.99, 0.659582, , 
630435.919, 224190.710, 24.09, 0.677584, , 
624284.306, 224190.710, 24.19, 0.699651, , 
615073.048, 224190.710, 24.29, 0.733104, , 
605186.887, 224191.129, 24.39, 0.769573, , 
591827.677, 224111.532, 24.49, 0.819008, , 
575246.613, 224140.984, 24.59, 0.883253, , 
553871.500, 224211.274, 24.69, 0.969174, , 
528141.387, 224121.306, 24.79, 1.075321, , 
496894.823, 224113.435, 24.88, 1.212487, , 
461427.839, 223979.613, 24.99, 1.377793, , 
425505.548, 223866.694, 25.09, 1.559051, , 
391483.484, 223857.371, 25.18, 1.746497, , 
359543.081, 223748.210, 25.28, 1.936932, , 
332685.306, 223793.806, 25.38, 2.112107, , 
311732.790, 223804.726, 25.48, 2.258610, , 
295109.855, 223843.645, 25.58, 2.382322, , 
284453.371, 223851.177, 25.68, 2.465165, , 
278231.290, 223818.984, 25.78, 2.514613, , 
275966.661, 223839.081, 25.88, 2.533207, , 
277127.790, 223830.903, 25.98, 2.523676, , 
281077.839, 223908.935, 26.08, 2.492610, , 
287626.323, 223863.613, 26.18, 2.440326, , 
296092.387, 223881.565, 26.28, 2.375223, , 
307077.306, 223967.306, 26.38, 2.294106, , 
319644.258, 223995.000, 26.48, 2.204121, , 
334382.516, 223980.823, 26.58, 2.102536, , 
350209.871, 224082.065, 26.68, 1.999477, , 
367189.177, 224041.710, 26.78, 1.892526, , 
386572.677, 224121.581, 26.88, 1.777559, , 
408025.484, 224155.823, 26.98, 1.656358, , 
427124.226, 224180.048, 27.07, 1.553654, , 
445158.000, 224157.968, 27.18, 1.460367, , 
463267.887, 224192.661, 27.27, 1.370977, , 
480557.565, 224243.968, 27.37, 1.289032, , 
495721.548, 224315.274, 27.47, 1.219832, , 
508495.742, 224290.774, 27.57, 1.162330, , 
519820.274, 224294.274, 27.67, 1.112796, , 
531131.742, 224354.952, 27.77, 1.064960, , 
543294.516, 224380.452, 27.87, 1.014263, , 
554040.581, 224408.839, 27.97, 0.970470, 5, 0.795
563111.339, 224415.452, 28.07, 0.933990, , 
572680.935, 224465.710, 28.17, 0.896571, , 
582773.677, 224459.306, 28.27, 0.857191, , 
591834.194, 224590.710, 28.37, 0.823790, , 
599238.210, 224581.806, 28.47, 0.795721, , 
607034.323, 224805.855, 28.57, 0.768876, , 
613222.806, 224735.984, 28.67, 0.745350, , 
620781.500, 224719.435, 28.77, 0.717615, , 
626860.000, 224709.242, 28.87, 0.695584, , 
632785.903, 224675.726, 28.97, 0.674075, , 
638671.758, 224707.806, 29.07, 0.653560, , 
644969.387, 224767.452, 29.17, 0.632076, , 
650067.516, 224756.339, 29.27, 0.614246, , 
655424.548, 224741.000, 29.36, 0.595623, , 
661257.758, 224741.000, 29.46, 0.575683, , 
666680.290, 224741.000, 29.56, 0.557304, , 
669705.290, 224741.000, 29.67, 0.547116, , 
675204.290, 224741.000, 29.77, 0.528713, , 
679300.952, 224741.000, 29.87, 0.515100, , 
682002.855, 224877.500, 29.97, 0.507533, , 
685420.242, 224841.210, 30.06, 0.495922, , 
689292.323, 224805.694, 30.16, 0.482889, , 
693229.113, 224792.806, 30.27, 0.469943, , 
697418.887, 224895.097, 30.36, 0.457407, , 
700504.823, 224889.290, 30.46, 0.447413, , 
703181.726, 224995.048, 30.56, 0.439888, , 
706915.774, 224964.532, 30.66, 0.427664, , 
709689.919, 224873.468, 30.76, 0.417938, , 
712463.952, 224837.565, 30.86, 0.408800, , 
714890.871, 224929.548, 30.96, 0.402067, , 
718203.871, 224919.629, 31.06, 0.391563, , 
721088.839, 224976.968, 31.16, 0.383115, , 
723623.855, 224967.484, 31.26, 0.375123, , 
726281.532, 224958.548, 31.36, 0.366783, , 
728313.371, 224895.516, 31.46, 0.359865, , 
730287.387, 224891.290, 31.56, 0.353732, , 
732110.452, 224908.661, 31.66, 0.348295, , 
734755.194, 224973.919, 31.76, 0.340833, , 
736443.597, 225049.387, 31.85, 0.336422, , 
737922.694, 225023.242, 31.96, 0.331645, , 
739565.565, 225074.177, 32.06, 0.327150, , 
741491.371, 225130.613, 32.15, 0.321862, , 
742398.194, 225060.258, 32.25, 0.318408, , 
744244.774, 225037.597, 32.35, 0.312590, , 
745059.855, 225074.565, 32.45, 0.310497, , 
746382.242, 225141.452, 32.55, 0.307175, , 
747292.500, 225066.629, 32.65, 0.303684, , 
747661.355, 225035.839, 32.75, 0.302266, , 
747551.435, 225078.952, 32.85, 0.303028, , 
747889.194, 225130.177, 32.95, 0.302523, , 
748059.532, 225173.323, 33.05, 0.302442, , 
747657.935, 225153.661, 33.15, 0.303454, , 
747169.113, 225167.565, 33.25, 0.305065, , 
745406.726, 225160.645, 33.35, 0.310310, , 
743325.145, 225193.581, 33.45, 0.316932, , 
741186.306, 225113.855, 33.55, 0.322620, , 
739638.548, 225139.210, 33.65, 0.327578, 6, 0.809
737768.419, 225232.516, 33.75, 0.334208, , 
734480.839, 225126.548, 33.85, 0.343199, , 
731778.435, 225055.677, 33.95, 0.350786, , 
728923.565, 224993.129, 34.04, 0.358957, , 
726403.323, 225066.355, 34.14, 0.367484, , 
725011.500, 225200.387, 34.24, 0.373140, , 
722308.016, 225163.387, 34.34, 0.381177, , 
720844.129, 225124.452, 34.44, 0.385354, , 
719925.371, 225074.081, 34.54, 0.387720, , 
719730.468, 225160.177, 34.64, 0.389190, , 
719740.597, 225196.710, 34.74, 0.389524, , 
720286.935, 225114.532, 34.84, 0.386995, , 
721584.871, 225153.516, 34.94, 0.383333, , 
723479.323, 225201.871, 35.04, 0.377916, , 
725836.629, 225201.871, 35.14, 0.370595, , 
728346.645, 225201.871, 35.24, 0.362826, , 
730858.855, 225201.871, 35.34, 0.355077, , 
734089.468, 225201.871, 35.44, 0.345152, , 
737620.952, 225201.871, 35.54, 0.334351, , 
740570.258, 225219.903, 35.64, 0.325551, , 
743192.306, 225189.129, 35.74, 0.317290, , 
746043.226, 225195.145, 35.84, 0.308734, , 
749341.532, 225187.645, 35.94, 0.298732, , 
752720.839, 225253.194, 36.04, 0.289261, , 
755727.371, 225313.242, 36.13, 0.280890, , 
757660.500, 225171.548, 36.24, 0.273725, , 
759757.645, 225114.194, 36.34, 0.266931, , 
762503.565, 225114.694, 36.43, 0.258817, , 
764486.694, 225071.903, 36.53, 0.252544, , 
766012.226, 225105.339, 36.63, 0.248392, , 
767851.129, 225125.903, 36.73, 0.243202, , 
770379.500, 225207.871, 36.83, 0.236623, , 
772834.565, 225338.242, 36.93, 0.230765, , 
774577.548, 225309.242, 37.03, 0.225405, , 
776339.371, 225274.968, 37.13, 0.219950, , 
777646.597, 225316.710, 37.23, 0.216581, , 
779406.145, 225437.500, 37.33, 0.212701, , 
780706.435, 225331.048, 37.43, 0.207887, , 
782203.419, 225396.839, 37.53, 0.204233, , 
782895.742, 225381.016, 37.63, 0.202084, , 
783845.548, 225358.694, 37.73, 0.199132, , 
785592.065, 225488.355, 37.83, 0.195418, , 
786700.081, 225519.968, 37.93, 0.192562, , 
787531.113, 225522.984, 38.03, 0.190216, , 
788376.887, 225576.613, 38.13, 0.188335, , 
789502.242, 225738.113, 38.23, 0.186736, , 
790326.484, 225616.016, 38.32, 0.183170, , 
789988.903, 225509.984, 38.43, 0.183073, , 
789419.871, 225621.177, 38.52, 0.185804, , 
789933.903, 225694.758, 38.62, 0.185073, , 
790163.952, 225568.290, 38.72, 0.183157, , 
790384.484, 225590.468, 38.82, 0.182750, , 
790715.097, 225575.145, 38.92, 0.181656, , 
790933.000, 225661.952, 39.02, 0.181902, , 
790312.774, 225595.323, 39.12, 0.183003, , 
789848.097, 225587.645, 39.22, 0.184250, 7, 0.795
789739.323, 225548.806, 39.32, 0.184172, , 
788924.419, 225525.242, 39.42, 0.186260, , 
787518.629, 225566.129, 39.52, 0.190682, , 
785853.677, 225470.290, 39.62, 0.194488, , 
784273.177, 225384.161, 39.72, 0.198159, , 
783019.919, 225547.500, 39.82, 0.203388, , 
781430.355, 225590.661, 39.92, 0.208392, , 
779100.452, 225585.484, 40.02, 0.215060, , 
776223.806, 225537.613, 40.12, 0.222907, , 
773820.242, 225562.968, 40.22, 0.230140, , 
771162.435, 225572.129, 40.32, 0.237974, , 
768138.097, 225483.290, 40.42, 0.245930, , 
765497.339, 225511.032, 40.52, 0.253957, , 
763280.806, 225578.226, 40.61, 0.261153, , 
761409.306, 225578.226, 40.71, 0.266678, , 
760099.710, 225578.226, 40.81, 0.270552, , 
759561.000, 225578.226, 40.91, 0.272148, , 
758905.532, 225578.226, 41.01, 0.274090, , 
759048.452, 225578.226, 41.11, 0.273667, , 
759926.226, 225683.355, 41.21, 0.272114, , 
760301.839, 225552.177, 41.31, 0.269694, , 
761415.790, 225539.548, 41.41, 0.266273, , 
763495.581, 225734.452, 41.51, 0.262078, , 
764793.726, 225700.065, 41.61, 0.257912, , 
764658.806, 225737.613, 41.71, 0.258684, , 
765120.371, 225590.629, 41.81, 0.255860, , 
768546.097, 225686.468, 41.91, 0.246762, , 
770886.468, 225679.323, 42.01, 0.239848, , 
769752.258, 225683.935, 42.11, 0.243208, , 
773152.532, 225672.403, 42.21, 0.233174, , 
776572.871, 225681.323, 42.31, 0.223329, , 
778452.371, 225650.194, 42.40, 0.217579, , 
782130.161, 225665.048, 42.51, 0.207120, , 
784973.371, 225673.387, 42.60, 0.199037, , 
787460.048, 225734.258, 42.70, 0.192526, , 
789326.742, 225706.258, 42.80, 0.186918, , 
790544.435, 225673.258, 42.90, 0.183120, , 
791771.290, 225647.823, 43.00, 0.179377, , 
793595.742, 225779.387, 43.10, 0.175509, , 
794704.081, 225741.565, 43.20, 0.171991, , 
795606.290, 225722.290, 43.30, 0.169246, , 
796660.339, 225847.935, 43.40, 0.167518, , 
797172.758, 225845.710, 43.50, 0.166049, , 
797512.145, 225800.290, 43.60, 0.164639, , 
798547.645, 225865.097, 43.70, 0.162364, , 
798627.903, 225747.113, 43.80, 0.160962, , 
798549.129, 225675.790, 43.90, 0.160473, , 
798952.194, 225755.387, 44.00, 0.160131, , 
799188.306, 225794.177, 44.09, 0.159853, , 
798969.839, 225732.581, 44.20, 0.159854, , 
798254.355, 225754.742, 44.30, 0.162091, , 
797185.194, 225678.677, 44.39, 0.164349, , 
796829.081, 225748.694, 44.49, 0.166053, , 
796230.710, 225819.968, 44.59, 0.168454, , 
795360.403, 225789.371, 44.69, 0.170610, , 
793261.435, 225817.726, 44.79, 0.176839, 8, 0.794
790751.403, 225782.242, 44.89, 0.183618, , 
787461.097, 225798.548, 44.99, 0.193164, , 
783141.935, 225752.403, 45.09, 0.205081, , 
779618.774, 225802.210, 45.19, 0.215725, , 
781943.452, 225890.210, 45.29, 0.209901, , 
779723.161, 225897.774, 45.39, 0.216376, , 
777988.274, 225864.613, 45.49, 0.221058, , 
775365.484, 225847.274, 45.59, 0.228485, , 
774410.677, 225879.839, 45.69, 0.231582, , 
773589.258, 225916.500, 45.79, 0.234336, , 
772141.371, 225966.548, 45.89, 0.239050, , 
768556.677, 225849.645, 45.99, 0.248358, , 
766880.984, 225723.290, 46.09, 0.252010, , 
770203.468, 225746.710, 46.19, 0.242515, , 
770149.468, 225637.355, 46.29, 0.241582, , 
772512.774, 225735.629, 46.39, 0.235667, , 
774133.032, 225768.371, 46.49, 0.231278, , 
774925.306, 225768.371, 46.59, 0.228976, , 
776339.581, 225768.371, 46.69, 0.224873, , 
777878.242, 225807.742, 46.78, 0.220810, , 
778896.000, 225855.968, 46.89, 0.218348, , 
778130.048, 225862.742, 46.98, 0.220629, , 
773292.177, 225961.097, 47.08, 0.235644, , 
772967.339, 225866.629, 47.18, 0.235649, , 
775590.000, 225892.274, 47.28, 0.228282, , 
777698.597, 225869.484, 47.38, 0.221945, , 
779353.548, 225860.758, 47.48, 0.217074, , 
784414.194, 225883.645, 47.58, 0.202736, , 
786923.548, 225960.129, 47.68, 0.196310, , 
786294.887, 225949.565, 47.78, 0.198004, , 
789579.339, 225958.645, 47.88, 0.188713, , 
791141.419, 225926.274, 47.98, 0.183943, , 
792834.597, 226048.226, 48.08, 0.180346, , 
793819.258, 225885.694, 48.18, 0.175935, , 
793768.677, 225967.032, 48.28, 0.176888, , 
790226.371, 225932.581, 48.38, 0.186610, , 
786771.629, 226057.871, 48.48, 0.197718, , 
789994.194, 226060.919, 48.58, 0.188550, , 
790824.452, 225984.097, 48.68, 0.185421, , 
791860.097, 226016.935, 48.78, 0.182803, , 
792204.871, 226034.968, 48.88, 0.182003, , 
792094.016, 226004.871, 48.97, 0.182018, , 
791312.403, 226011.694, 49.07, 0.184308, , 
789938.210, 225954.177, 49.18, 0.187646, , 
788939.629, 226065.081, 49.27, 0.191597, , 
787848.839, 226114.581, 49.37, 0.195204, , 
785122.161, 226046.581, 49.47, 0.202329, , 
784428.613, 226098.161, 49.57, 0.204831, , 
782262.694, 226095.452, 49.67, 0.211026, , 
779955.258, 226109.210, 49.77, 0.217811, , 
781419.839, 226120.371, 49.87, 0.213700, , 
782280.629, 226104.581, 49.97, 0.211066, , 
781296.806, 226045.613, 50.07, 0.213311, , 
780359.097, 226000.806, 50.17, 0.215567, , 
776952.839, 226050.758, 50.27, 0.225909, , 
775222.629, 225973.532, 50.37, 0.230157, 9, 0.795
778503.629, 226025.774, 50.47, 0.221173, , 
781574.403, 226115.387, 50.57, 0.213206, , 
