FlowCell Text Data File: 250601-2-B3.csv
Software Version: 2.30
Triax Firmware Version: 0.43
Fractionator Firmware Version 4.211
Date: 2025-06-01
Time: 20:15:35
User: Bard

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 41 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2
w2t:  x 10^0
Sample Volume: 15 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Start Distance: 0.00 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 10.00

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 500 ms
LED1 (260 nm) On Time: 16 ms
Sample A Zero: 551199
Source A Zero: 228011.0

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
371957.000, 224237.710, 22.40, 0.847584, 4, 0.795
372931.903, 224295.613, 22.49, 0.842274, , 
373597.694, 224373.726, 22.59, 0.839044, , 
374803.419, 224381.274, 22.69, 0.831868, , 
375494.226, 224320.306, 22.79, 0.827113, , 
376379.065, 224322.694, 22.89, 0.821840, , 
377306.129, 224316.726, 22.99, 0.816244, , 
377895.226, 224305.548, 23.09, 0.812621, , 
379320.839, 224365.790, 23.19, 0.804751, , 
380265.194, 224372.500, 23.29, 0.799223, , 
381422.371, 224365.419, 23.39, 0.792314, , 
382348.661, 224337.613, 23.49, 0.786576, , 
384112.661, 224448.065, 23.59, 0.777325, , 
385329.016, 224258.371, 23.69, 0.768308, , 
387140.645, 224301.903, 23.79, 0.758189, , 
389668.323, 224301.903, 23.89, 0.743543, , 
391678.355, 224301.903, 23.99, 0.731965, , 
394234.000, 224301.903, 24.09, 0.717329, , 
397036.613, 224301.903, 24.19, 0.701387, , 
400372.210, 224301.903, 24.29, 0.682559, , 
403915.581, 224397.274, 24.39, 0.663687, , 
407683.935, 224370.000, 24.49, 0.642515, , 
412276.629, 224397.274, 24.59, 0.617578, , 
416656.984, 224394.952, 24.69, 0.593771, , 
421365.339, 224448.952, 24.79, 0.569024, , 
426042.742, 224475.371, 24.89, 0.544446, , 
431277.629, 224394.387, 24.98, 0.516151, , 
437077.516, 224534.871, 25.08, 0.487496, , 
442516.258, 224577.726, 25.18, 0.460096, , 
447305.790, 224506.081, 25.29, 0.435151, , 
452907.242, 224575.113, 25.38, 0.407837, , 
458154.677, 224605.258, 25.48, 0.382215, , 
463083.548, 224504.597, 25.58, 0.357125, , 
467777.032, 224522.258, 25.68, 0.334608, , 
471755.726, 224572.919, 25.78, 0.316055, , 
475046.355, 224610.645, 25.88, 0.300790, , 
476693.113, 224598.387, 25.98, 0.292880, , 
477130.371, 224603.113, 26.08, 0.290864, , 
476776.081, 224620.823, 26.18, 0.292713, , 
473271.581, 224579.194, 26.28, 0.308899, , 
466832.387, 224518.694, 26.38, 0.339121, , 
457003.065, 224551.855, 26.48, 0.387343, , 
442780.226, 224578.113, 26.58, 0.458757, , 
424548.935, 224534.355, 26.68, 0.552941, , 
402942.694, 224513.129, 26.78, 0.670275, , 
378359.952, 224433.323, 26.87, 0.811137, , 
351648.758, 224326.968, 26.98, 0.974831, , 
326395.968, 224244.177, 27.08, 1.141707, , 
302624.097, 224413.597, 27.17, 1.313584, , 
280259.226, 224409.645, 27.27, 1.486325, , 
261249.258, 224332.048, 27.37, 1.643617, , 
245681.565, 224391.468, 27.47, 1.782477, , 
232900.661, 224391.194, 27.57, 1.902702, , 
223169.129, 224442.419, 27.67, 1.999269, , 
215546.597, 224286.806, 27.77, 2.075917, , 
210099.274, 224402.403, 27.87, 2.134681, , 
206284.468, 224368.855, 27.97, 2.175581, 5, 0.795
204129.468, 224358.597, 28.07, 2.199112, , 
203453.839, 224365.161, 28.17, 2.206639, , 
204455.371, 224373.774, 28.27, 2.195674, , 
206283.629, 224384.323, 28.37, 2.175746, , 
209384.613, 224347.613, 28.47, 2.141799, , 
213697.742, 224379.161, 28.57, 2.096230, , 
218937.710, 224415.419, 28.67, 2.042077, , 
225388.726, 224512.355, 28.77, 1.977698, , 
232899.984, 224498.194, 28.86, 1.903781, , 
241040.468, 224505.790, 28.97, 1.826542, , 
250460.226, 224554.919, 29.06, 1.740763, , 
261332.532, 224481.677, 29.16, 1.644400, , 
272511.790, 224474.387, 29.26, 1.550060, , 
284169.161, 224475.210, 29.36, 1.455803, , 
299307.952, 224475.210, 29.46, 1.338998, , 
313883.871, 224475.210, 29.57, 1.231989, , 
328700.935, 224475.210, 29.67, 1.128188, , 
344926.371, 224475.210, 29.77, 1.019756, , 
361597.871, 224475.210, 29.87, 0.913531, , 
378043.823, 224624.774, 29.97, 0.814937, , 
394645.258, 224712.613, 30.07, 0.719099, , 
411522.661, 224688.129, 30.16, 0.624613, , 
428338.581, 224752.210, 30.26, 0.535125, , 
444923.323, 224806.661, 30.36, 0.450180, , 
461049.887, 224877.161, 30.46, 0.370761, , 
475654.823, 224822.726, 30.56, 0.300034, , 
489931.677, 224741.323, 30.66, 0.232665, , 
504161.403, 224884.968, 30.76, 0.169672, , 
517646.161, 224895.177, 30.86, 0.110373, , 
529320.145, 224973.081, 30.96, 0.060964, , 
540017.532, 224968.113, 31.06, 0.015888, , 
551576.435, 225014.677, 31.16, -0.031308, , 
562290.371, 225095.274, 31.26, -0.073796, , 
571044.048, 225097.081, 31.36, -0.108543, , 
580460.548, 225161.419, 31.46, -0.144707, , 
587815.742, 225121.871, 31.56, -0.173439, , 
596045.403, 225096.355, 31.66, -0.204982, , 
602493.339, 225134.306, 31.76, -0.228817, , 
608555.548, 225157.629, 31.86, -0.251114, , 
613961.661, 225145.419, 31.95, -0.271140, , 
618833.048, 225209.226, 32.06, -0.288287, , 
622212.726, 225139.565, 32.16, -0.301241, , 
625527.016, 225204.855, 32.25, -0.312544, , 
628089.274, 225368.871, 32.35, -0.320104, , 
628791.694, 225227.258, 32.45, -0.324034, , 
628685.435, 225203.210, 32.55, -0.323894, , 
627552.419, 225300.984, 32.65, -0.318858, , 
625457.726, 225263.516, 32.75, -0.311708, , 
622229.581, 225315.452, 32.85, -0.299544, , 
618453.516, 225356.016, 32.95, -0.285440, , 
612554.274, 225312.871, 33.05, -0.264302, , 
607759.935, 225374.081, 33.15, -0.246008, , 
600843.177, 224992.968, 33.25, -0.224058, , 
596434.129, 224954.274, 33.35, -0.207870, , 
591934.290, 224953.790, 33.45, -0.190832, , 
587661.145, 224924.516, 33.55, -0.174820, , 
584340.468, 224992.226, 33.65, -0.161391, 6, 0.809
581454.903, 224993.000, 33.75, -0.150242, , 
579253.274, 224959.903, 33.85, -0.142036, , 
578525.855, 225025.532, 33.94, -0.138552, , 
578779.968, 225225.371, 34.05, -0.137542, , 
579139.597, 225264.839, 34.14, -0.138546, , 
580007.032, 225205.581, 34.24, -0.142506, , 
581909.323, 225239.887, 34.34, -0.149532, , 
584223.435, 225262.290, 34.44, -0.158240, , 
587583.984, 225318.290, 34.54, -0.170589, , 
591118.984, 225303.726, 34.64, -0.184232, , 
595080.258, 225388.081, 34.74, -0.198421, , 
599964.000, 225422.613, 34.84, -0.216469, , 
604642.419, 225410.645, 34.94, -0.234069, , 
609120.516, 225358.355, 35.04, -0.251197, , 
615525.952, 225358.355, 35.14, -0.274739, , 
621519.274, 225358.355, 35.25, -0.296545, , 
626303.806, 225358.355, 35.35, -0.313803, , 
632152.274, 225358.355, 35.45, -0.334720, , 
637712.242, 225358.355, 35.55, -0.354427, , 
642950.161, 225284.597, 35.65, -0.373572, , 
648992.790, 225330.081, 35.74, -0.394169, , 
653661.306, 225285.468, 35.84, -0.410746, , 
658649.419, 225389.645, 35.94, -0.426813, , 
663386.081, 225570.032, 36.04, -0.441139, , 
666082.952, 225539.274, 36.14, -0.450576, , 
667964.306, 225559.677, 36.24, -0.456720, , 
672790.032, 225651.581, 36.34, -0.472003, , 
674956.645, 225609.726, 36.44, -0.479656, , 
676171.774, 225607.581, 36.54, -0.483725, , 
676657.710, 225662.371, 36.64, -0.484795, , 
675664.065, 225667.758, 36.74, -0.481434, , 
673905.887, 225723.452, 36.84, -0.475016, , 
671562.548, 225664.435, 36.94, -0.467765, , 
668153.694, 225668.387, 37.04, -0.456273, , 
663198.597, 225678.823, 37.14, -0.439418, , 
658719.194, 225601.032, 37.24, -0.424942, , 
653361.452, 225556.161, 37.34, -0.407011, , 
648198.726, 225522.306, 37.44, -0.389495, , 
644185.113, 225655.613, 37.53, -0.374188, , 
639593.565, 225654.726, 37.63, -0.358099, , 
635535.855, 225548.919, 37.74, -0.344831, , 
632849.371, 225636.984, 37.83, -0.334420, , 
630165.065, 225507.500, 37.93, -0.326146, , 
628612.290, 225631.355, 38.03, -0.319358, , 
627449.339, 225574.694, 38.13, -0.315756, , 
626843.758, 225416.500, 38.23, -0.315162, , 
627763.871, 225520.177, 38.33, -0.317428, , 
629132.742, 225556.468, 38.43, -0.321968, , 
630905.887, 225572.435, 38.53, -0.328142, , 
633362.984, 225671.048, 38.63, -0.335906, , 
636713.565, 225748.919, 38.73, -0.347003, , 
640192.726, 225724.081, 38.83, -0.359514, , 
643686.613, 225686.000, 38.93, -0.372142, , 
647634.952, 225620.371, 39.03, -0.386559, , 
651623.823, 225611.661, 39.13, -0.400464, , 
655657.677, 225557.145, 39.23, -0.414896, 7, 0.796
660391.113, 225738.242, 39.33, -0.429278, , 
664131.661, 225777.419, 39.43, -0.441599, , 
668527.065, 225724.468, 39.52, -0.456971, , 
672587.984, 225674.081, 39.62, -0.471103, , 
676083.629, 225675.677, 39.73, -0.482752, , 
679712.597, 225688.226, 39.82, -0.494675, , 
682446.677, 225719.032, 39.92, -0.503401, , 
684364.306, 225737.081, 40.02, -0.509536, , 
685169.081, 225672.177, 40.12, -0.512828, , 
684537.984, 225607.952, 40.22, -0.511395, , 
684430.387, 225669.290, 40.32, -0.510429, , 
683259.935, 225749.677, 40.42, -0.505776, , 
680714.629, 225675.871, 40.52, -0.498113, , 
678004.145, 225708.919, 40.62, -0.488805, , 
674735.145, 225708.919, 40.72, -0.477928, , 
671736.097, 225708.919, 40.82, -0.467903, , 
668622.290, 225708.919, 40.92, -0.457447, , 
665380.355, 225708.919, 41.02, -0.446509, , 
662901.742, 225708.919, 41.12, -0.438110, , 
660354.726, 225750.323, 41.22, -0.429034, , 
658726.435, 225712.403, 41.32, -0.423856, , 
657517.339, 225791.774, 41.42, -0.418930, , 
656424.048, 225787.500, 41.52, -0.415228, , 
656480.097, 225807.629, 41.62, -0.415219, , 
656628.855, 225830.032, 41.72, -0.415506, , 
658179.290, 225804.597, 41.82, -0.421067, , 
659553.613, 225797.887, 41.92, -0.425828, , 
661538.710, 225728.645, 42.02, -0.433281, , 
664082.887, 225784.629, 42.11, -0.441361, , 
667204.468, 225822.161, 42.21, -0.451541, , 
670046.452, 225749.210, 42.31, -0.461834, , 
673239.500, 225807.726, 42.41, -0.471949, , 
676238.097, 225792.403, 42.51, -0.482103, , 
679636.516, 225867.194, 42.61, -0.492639, , 
682805.855, 225979.290, 42.71, -0.501992, , 
685080.226, 225955.919, 42.81, -0.509709, , 
687355.435, 225961.710, 42.91, -0.517112, , 
688769.629, 225981.161, 43.01, -0.521544, , 
689529.694, 225932.048, 43.11, -0.524515, , 
690172.484, 226010.597, 43.21, -0.525830, , 
689870.774, 225970.903, 43.31, -0.525241, , 
689442.742, 226019.532, 43.41, -0.523360, , 
687988.613, 225932.629, 43.51, -0.519474, , 
686828.532, 225966.065, 43.61, -0.515343, , 
684604.694, 225908.855, 43.71, -0.508615, , 
683301.419, 225965.903, 43.81, -0.503758, , 
681623.065, 225916.629, 43.91, -0.498715, , 
679375.742, 226011.210, 44.01, -0.490341, , 
678340.419, 226067.968, 44.10, -0.486343, , 
678323.871, 225845.984, 44.21, -0.488499, , 
677320.403, 225912.355, 44.30, -0.484507, , 
677289.323, 225931.452, 44.41, -0.484213, , 
678199.452, 225954.565, 44.50, -0.487005, , 
679655.387, 225998.710, 44.60, -0.491391, , 
681006.468, 225995.548, 44.70, -0.495892, , 
682940.677, 226090.984, 44.80, -0.501325, 8, 0.795
684385.387, 226084.903, 44.90, -0.506141, , 
685871.435, 226065.742, 45.00, -0.511213, , 
688295.032, 226026.839, 45.10, -0.519538, , 
690018.952, 226040.629, 45.20, -0.525030, , 
690727.581, 226054.258, 45.30, -0.527204, , 
692959.710, 226026.742, 45.40, -0.534739, , 
694173.790, 225910.790, 45.50, -0.539833, , 
695638.855, 226001.258, 45.60, -0.543677, , 
695994.790, 226003.823, 45.70, -0.544802, , 
696358.226, 226114.000, 45.80, -0.544880, , 
696435.742, 226110.710, 45.90, -0.545164, , 
696458.887, 226099.210, 46.00, -0.545353, , 
696899.065, 226133.016, 46.09, -0.546438, , 
696514.032, 226121.887, 46.19, -0.545305, , 
696383.839, 226162.758, 46.29, -0.544478, , 
695367.403, 226084.887, 46.40, -0.541966, , 
695757.371, 226084.887, 46.50, -0.543228, , 
696026.065, 226194.274, 46.59, -0.543008, , 
696113.839, 226194.274, 46.70, -0.543292, , 
696921.500, 226212.758, 46.79, -0.545717, , 
697673.758, 226248.516, 46.89, -0.547789, , 
698550.548, 226166.306, 46.99, -0.551434, , 
699562.532, 226139.194, 47.09, -0.554961, , 
700819.403, 226165.387, 47.19, -0.558740, , 
701777.823, 226086.161, 47.29, -0.562604, , 
703333.452, 226109.758, 47.39, -0.567352, , 
704395.194, 226108.823, 47.49, -0.570756, , 
704639.484, 226148.903, 47.59, -0.571138, , 
705375.016, 226078.226, 47.69, -0.574189, , 
705638.806, 226021.419, 47.79, -0.575596, , 
706932.661, 226093.194, 47.89, -0.579004, , 
706513.871, 226083.484, 47.99, -0.577767, , 
707546.274, 226061.145, 48.09, -0.581276, , 
707997.403, 225952.548, 48.19, -0.583792, , 
708794.435, 226018.758, 48.29, -0.585664, , 
709122.000, 226008.500, 48.39, -0.586806, , 
709008.306, 226115.726, 48.49, -0.585378, , 
710087.306, 226129.806, 48.59, -0.588660, , 
711012.887, 226188.887, 48.69, -0.591004, , 
711123.274, 225989.935, 48.79, -0.593333, , 
712140.774, 226014.919, 48.88, -0.596302, , 
713018.694, 225954.758, 48.98, -0.599674, , 
714035.774, 226030.161, 49.08, -0.602131, , 
714720.081, 225988.097, 49.18, -0.604705, , 
715781.194, 226038.484, 49.28, -0.607542, , 
716499.516, 225962.903, 49.38, -0.610552, , 
717351.726, 225956.435, 49.48, -0.613292, , 
717861.935, 226034.339, 49.58, -0.614116, , 
717860.242, 226034.565, 49.68, -0.614108, , 
717935.226, 226064.161, 49.78, -0.614049, , 
718775.032, 225965.419, 49.88, -0.617663, , 
719405.484, 226020.903, 49.98, -0.619083, , 
718592.871, 226059.177, 50.08, -0.616159, , 
719295.113, 226155.161, 50.18, -0.617402, , 
720436.000, 226190.726, 50.28, -0.620615, , 
722399.484, 226185.484, 50.38, -0.626792, 9, 0.795
723862.258, 226218.355, 50.47, -0.631017, , 
724325.823, 226195.984, 50.58, -0.632680, , 
