FlowCell Text Data File: 250529-6-F1.csv
Software Version: 2.30
Triax Firmware Version: 0.43
Fractionator Firmware Version 4.211
Date: 2025-05-29
Time: 23:34:13
User: Bard

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 41 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2
w2t:  x 10^0
Sample Volume: 15 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Start Distance: 0.00 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 10.00

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 500 ms
LED1 (260 nm) On Time: 16 ms
Sample A Zero: 859429
Source A Zero: 226164.7

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
450601.742, 224132.323, 11.25, 1.432756, 2, 0.795
450984.032, 224069.435, 11.35, 1.430216, , 
452164.161, 224094.500, 11.45, 1.424587, , 
453513.081, 224105.952, 11.55, 1.417998, , 
454566.903, 224090.532, 11.64, 1.412620, , 
456585.145, 224008.081, 11.74, 1.401822, , 
458940.548, 224075.161, 11.84, 1.390917, , 
461094.774, 223983.113, 11.94, 1.379453, , 
463756.371, 223975.710, 12.04, 1.366426, , 
466968.290, 224155.661, 12.14, 1.352701, , 
469198.645, 223934.226, 12.24, 1.339754, , 
472457.210, 223962.242, 12.34, 1.324460, , 
475598.032, 224010.242, 12.44, 1.310031, , 
478329.677, 224005.758, 12.54, 1.297098, , 
481206.790, 223976.919, 12.64, 1.283312, , 
483408.710, 223976.919, 12.74, 1.273038, , 
485742.419, 223976.919, 12.84, 1.262200, , 
487571.145, 223976.919, 12.94, 1.253743, , 
490099.339, 223976.919, 13.04, 1.242104, , 
492107.016, 223976.919, 13.14, 1.232904, , 
494032.065, 224090.000, 13.24, 1.225254, , 
495505.565, 224072.403, 13.34, 1.218375, , 
496963.661, 224139.919, 13.44, 1.212441, , 
498986.839, 224181.532, 13.54, 1.203715, , 
500452.839, 224101.000, 13.64, 1.196305, , 
501355.919, 224176.403, 13.74, 1.193005, , 
501810.532, 224177.274, 13.84, 1.190974, , 
502487.306, 224215.145, 13.94, 1.188321, , 
501883.210, 224140.081, 14.04, 1.190274, , 
501332.839, 224143.629, 14.14, 1.192779, , 
500421.194, 224126.081, 14.24, 1.196699, , 
498600.000, 224177.694, 14.34, 1.205422, , 
496199.758, 224139.855, 14.44, 1.215902, , 
493034.887, 224101.903, 14.54, 1.229921, , 
489997.984, 224078.645, 14.63, 1.243592, , 
486206.177, 224053.919, 14.73, 1.260826, , 
482003.452, 224085.339, 14.83, 1.280679, , 
477952.661, 224166.435, 14.93, 1.300486, , 
473236.081, 224070.032, 15.03, 1.321836, , 
469602.323, 224032.387, 15.13, 1.338805, , 
465683.097, 223980.742, 15.23, 1.357146, , 
462188.032, 224051.774, 15.33, 1.374814, , 
459716.452, 224101.403, 15.43, 1.387379, , 
457457.242, 224102.645, 15.53, 1.398478, , 
455686.048, 224211.758, 15.63, 1.408304, , 
453891.645, 224066.565, 15.73, 1.415725, , 
453506.790, 224137.355, 15.83, 1.418345, , 
453664.613, 224164.661, 15.93, 1.417836, , 
454155.855, 224081.516, 16.03, 1.414566, , 
455721.371, 224119.742, 16.13, 1.407205, , 
457034.419, 224022.581, 16.23, 1.399755, , 
458764.113, 224093.435, 16.33, 1.391966, , 
461564.726, 224009.113, 16.43, 1.377422, , 
464677.403, 224077.774, 16.53, 1.362986, , 
467561.758, 224110.194, 16.62, 1.349386, , 
470405.919, 224156.677, 16.72, 1.336205, , 
473832.177, 224114.274, 16.82, 1.319447, 3, 0.795
476778.129, 224146.355, 16.92, 1.305821, , 
479987.468, 224160.952, 17.02, 1.290870, , 
482629.516, 224129.774, 17.12, 1.278204, , 
484885.306, 224185.597, 17.22, 1.268270, , 
487323.903, 224166.758, 17.32, 1.256792, , 
489755.323, 224259.032, 17.42, 1.246517, , 
491565.306, 224281.903, 17.52, 1.238445, , 
493010.871, 224214.597, 17.62, 1.231162, , 
494037.871, 224206.516, 17.72, 1.226398, , 
496032.032, 224271.129, 17.82, 1.217980, , 
497792.032, 224291.500, 17.92, 1.210214, , 
499917.661, 224251.484, 18.02, 1.200223, , 
501782.419, 224244.032, 18.12, 1.191770, , 
503520.806, 224139.871, 18.22, 1.182941, , 
506142.306, 224139.871, 18.32, 1.171255, , 
508986.935, 224139.871, 18.42, 1.158643, , 
511702.968, 224139.871, 18.52, 1.146666, , 
514617.323, 224139.871, 18.62, 1.133885, , 
518525.242, 224139.871, 18.72, 1.116860, , 
522009.774, 224256.790, 18.82, 1.102961, , 
525669.032, 224323.548, 18.91, 1.087911, , 
529123.984, 224397.532, 19.02, 1.073910, , 
531937.097, 224385.984, 19.12, 1.061862, , 
535030.032, 224376.065, 19.21, 1.048715, , 
538107.694, 224393.855, 19.31, 1.035985, , 
539913.371, 224497.887, 19.41, 1.029489, , 
541801.258, 224511.274, 19.51, 1.021768, , 
542658.129, 224506.081, 19.61, 1.018160, , 
543346.565, 224492.306, 19.71, 1.015169, , 
543175.048, 224469.339, 19.81, 1.015649, , 
542386.016, 224451.274, 19.91, 1.018739, , 
541205.258, 224467.613, 20.01, 1.023808, , 
539331.984, 224457.306, 20.11, 1.031507, , 
537114.935, 224336.113, 20.21, 1.039562, , 
535322.710, 224383.726, 20.31, 1.047561, , 
533278.097, 224443.742, 20.41, 1.056775, , 
530968.323, 224397.194, 20.51, 1.066076, , 
529118.306, 224368.726, 20.61, 1.073646, , 
527730.774, 224430.597, 20.71, 1.080175, , 
526925.500, 224433.855, 20.81, 1.083644, , 
526422.613, 224384.726, 20.91, 1.085301, , 
527012.694, 224520.403, 21.00, 1.084140, , 
527236.274, 224489.000, 21.10, 1.082870, , 
529225.597, 224523.823, 21.20, 1.074744, , 
531161.226, 224557.742, 21.30, 1.066868, , 
533747.339, 224519.855, 21.40, 1.055558, , 
536745.661, 224519.065, 21.50, 1.042944, , 
541059.452, 224534.565, 21.60, 1.025085, , 
545853.129, 224648.435, 21.70, 1.006375, , 
550520.968, 224499.290, 21.80, 0.985718, , 
555647.065, 224536.871, 21.90, 0.965237, , 
560978.548, 224585.758, 22.00, 0.944237, , 
567094.516, 224676.371, 22.10, 0.920743, , 
573039.403, 224654.258, 22.20, 0.897052, , 
578763.677, 224662.177, 22.30, 0.874763, , 
583730.952, 224713.500, 22.40, 0.856045, 4, 0.795
589489.290, 224698.677, 22.50, 0.833805, , 
594413.952, 224595.290, 22.60, 0.814047, , 
599701.081, 224598.903, 22.70, 0.794155, , 
604608.468, 224629.161, 22.80, 0.776118, , 
609107.048, 224662.661, 22.90, 0.759771, , 
612745.677, 224639.903, 22.99, 0.746140, , 
616807.952, 224766.758, 23.09, 0.732540, , 
619871.210, 224664.274, 23.19, 0.720365, , 
623026.048, 224695.532, 23.29, 0.709253, , 
625330.903, 224743.887, 23.39, 0.701427, , 
627221.758, 224846.452, 23.49, 0.695660, , 
628706.484, 224829.419, 23.59, 0.690168, , 
629557.210, 224727.145, 23.69, 0.686101, , 
630975.113, 224841.871, 23.79, 0.682187, , 
630725.210, 224841.871, 23.89, 0.683079, , 
630404.984, 224841.871, 23.99, 0.684222, , 
629791.548, 224841.871, 24.10, 0.686412, , 
627948.452, 224817.371, 24.19, 0.692763, , 
624875.484, 224804.323, 24.29, 0.703672, , 
621403.161, 224823.419, 24.39, 0.716403, , 
617213.871, 224765.258, 24.49, 0.731044, , 
612121.113, 224809.532, 24.59, 0.750133, , 
605848.194, 224845.677, 24.69, 0.773676, , 
598216.710, 224801.903, 24.79, 0.801765, , 
588878.677, 224751.032, 24.89, 0.836662, , 
578972.355, 224645.226, 24.99, 0.873782, , 
568676.581, 224810.532, 25.09, 0.915817, , 
557580.484, 224838.210, 25.19, 0.960438, , 
545602.097, 224898.032, 25.29, 1.009910, , 
534860.355, 224842.000, 25.39, 1.054097, , 
524040.403, 224767.710, 25.49, 1.099345, , 
515294.161, 224735.226, 25.59, 1.136897, , 
507989.452, 224749.032, 25.69, 1.169165, , 
502877.387, 224758.097, 25.79, 1.192017, , 
499312.726, 224758.484, 25.89, 1.208030, , 
498609.597, 224753.952, 25.99, 1.211156, , 
499530.290, 224839.113, 26.09, 1.207857, , 
502303.290, 224799.016, 26.18, 1.194998, , 
506503.871, 224815.806, 26.28, 1.176425, , 
513110.710, 224927.952, 26.38, 1.148382, , 
519975.952, 224846.629, 26.48, 1.117658, , 
528356.726, 224845.435, 26.58, 1.081663, , 
536874.000, 224880.629, 26.68, 1.046027, , 
545626.710, 224884.677, 26.78, 1.009674, , 
555170.726, 224924.694, 26.88, 0.971051, , 
564708.806, 224924.145, 26.98, 0.932710, , 
572967.839, 224949.677, 27.08, 0.900291, , 
581016.661, 224914.548, 27.18, 0.868546, , 
589043.839, 224925.516, 27.28, 0.837777, , 
597152.548, 225041.290, 27.38, 0.808167, , 
604650.355, 225011.113, 27.48, 0.779785, , 
611752.226, 225068.000, 27.58, 0.754076, , 
617861.919, 225124.032, 27.68, 0.732272, , 
623378.274, 225155.274, 27.77, 0.712581, , 
629155.935, 225214.081, 27.88, 0.692407, , 
634487.935, 225293.419, 27.98, 0.674208, 5, 0.795
639139.371, 225274.323, 28.08, 0.657580, , 
642912.065, 225200.468, 28.17, 0.643597, , 
646874.742, 225058.355, 28.27, 0.628348, , 
651210.710, 225228.984, 28.37, 0.615019, , 
654598.290, 225066.984, 28.47, 0.601724, , 
658136.339, 225179.000, 28.57, 0.590713, , 
661765.903, 225201.742, 28.67, 0.578563, , 
664823.500, 225196.210, 28.77, 0.568134, , 
668147.806, 225261.790, 28.87, 0.557565, , 
670739.952, 225289.097, 28.97, 0.549123, , 
673608.081, 225283.032, 29.07, 0.539460, , 
675637.435, 225212.484, 29.17, 0.531986, , 
677692.097, 225112.065, 29.27, 0.524149, , 
679951.387, 225238.065, 29.37, 0.517918, , 
682382.952, 225238.065, 29.47, 0.509885, , 
684914.984, 225238.065, 29.57, 0.501550, , 
686546.968, 225238.065, 29.67, 0.496194, , 
688282.516, 225238.065, 29.77, 0.490512, , 
690101.097, 225238.065, 29.87, 0.484574, , 
691434.387, 225321.032, 29.97, 0.481059, , 
692762.226, 225343.419, 30.07, 0.476965, , 
694283.887, 225288.387, 30.17, 0.471478, , 
695666.210, 225282.323, 30.27, 0.466941, , 
697732.371, 225354.597, 30.37, 0.460989, , 
698655.532, 225283.274, 30.47, 0.457301, , 
699714.403, 225263.081, 30.57, 0.453691, , 
700928.226, 225297.613, 30.66, 0.450135, , 
702998.871, 225431.161, 30.77, 0.444831, , 
704105.774, 225450.726, 30.87, 0.441485, , 
704737.355, 225340.903, 30.96, 0.438371, , 
705905.581, 225381.145, 31.06, 0.435046, , 
707060.323, 225431.274, 31.16, 0.431868, , 
708127.984, 225432.016, 31.26, 0.428480, , 
709062.129, 225428.887, 31.36, 0.425482, , 
709534.274, 225293.000, 31.46, 0.422627, , 
710497.855, 225344.548, 31.56, 0.420087, , 
711381.452, 225331.806, 31.66, 0.417163, , 
712341.613, 225326.306, 31.76, 0.414073, , 
713055.823, 225331.258, 31.86, 0.411867, , 
713589.597, 225369.468, 31.96, 0.410565, , 
714067.403, 225392.710, 32.06, 0.409290, , 
714543.355, 225346.500, 32.16, 0.407329, , 
714743.919, 225290.065, 32.26, 0.406134, , 
715609.129, 225387.081, 32.36, 0.404380, , 
716051.113, 225472.419, 32.46, 0.403843, , 
715970.339, 225443.016, 32.56, 0.403803, , 
716150.403, 225437.774, 32.66, 0.403185, , 
715709.677, 225354.903, 32.75, 0.403743, , 
714792.935, 225327.532, 32.85, 0.406354, , 
714245.806, 225321.597, 32.96, 0.408018, , 
713964.952, 225353.516, 33.05, 0.409222, , 
713322.677, 225376.145, 33.15, 0.411473, , 
712776.694, 225421.710, 33.25, 0.413651, , 
711890.903, 225494.548, 33.35, 0.417177, , 
710604.226, 225550.887, 33.45, 0.421810, , 
708940.500, 225510.742, 33.55, 0.426685, 6, 0.795
706901.919, 225444.387, 33.65, 0.432503, , 
703097.323, 225224.339, 33.75, 0.442450, , 
701835.226, 225289.839, 33.85, 0.447148, , 
700758.968, 225316.871, 33.95, 0.450871, , 
699490.984, 225447.726, 34.05, 0.456254, , 
697858.806, 225367.742, 34.15, 0.460712, , 
696543.177, 225327.097, 34.25, 0.464553, , 
694915.226, 225340.839, 34.35, 0.469956, , 
693976.387, 225421.097, 34.45, 0.473800, , 
694005.774, 225389.097, 34.55, 0.473385, , 
694253.371, 225436.048, 34.65, 0.473051, , 
694810.323, 225430.290, 34.75, 0.471189, , 
695586.774, 225546.194, 34.85, 0.469832, , 
696618.516, 225559.323, 34.94, 0.466628, , 
697581.194, 225545.613, 35.04, 0.463383, , 
699587.855, 225545.613, 35.14, 0.456919, , 
701449.323, 225545.613, 35.25, 0.450939, , 
702900.952, 225545.613, 35.35, 0.446286, , 
704254.694, 225614.581, 35.45, 0.442644, , 
706284.710, 225688.194, 35.55, 0.436901, , 
708024.177, 225703.339, 35.64, 0.431516, , 
709412.081, 225703.758, 35.74, 0.427113, , 
710870.887, 225730.210, 35.84, 0.422754, , 
712450.258, 225768.661, 35.95, 0.418143, , 
714055.952, 225785.952, 36.04, 0.413249, , 
715117.403, 225689.581, 36.14, 0.408946, , 
716458.935, 225740.565, 36.24, 0.405236, , 
716850.952, 225676.903, 36.34, 0.403371, , 
717674.823, 225738.968, 36.44, 0.401404, , 
718990.565, 225552.032, 36.54, 0.395418, , 
719411.113, 225608.774, 36.64, 0.394668, , 
719873.742, 225583.210, 36.74, 0.392966, , 
721226.161, 225679.887, 36.84, 0.389707, , 
722078.032, 225709.129, 36.94, 0.387342, , 
722765.968, 225594.532, 37.04, 0.384056, , 
723564.129, 225661.500, 37.14, 0.382240, , 
721855.355, 225574.694, 37.24, 0.386695, , 
724126.032, 225600.710, 37.34, 0.379887, , 
725636.565, 225562.694, 37.44, 0.374818, , 
726487.371, 225569.484, 37.54, 0.372249, , 
727464.419, 225699.194, 37.64, 0.370518, , 
727951.468, 225749.177, 37.74, 0.369510, , 
728603.484, 225730.452, 37.83, 0.367309, , 
728752.210, 225804.855, 37.94, 0.367591, , 
728740.371, 225716.484, 38.04, 0.366747, , 
727365.887, 225743.065, 38.13, 0.371260, , 
728030.823, 225750.500, 38.23, 0.369278, , 
728700.629, 225741.419, 38.33, 0.367118, , 
729996.968, 225841.258, 38.43, 0.364113, , 
730608.532, 225906.081, 38.53, 0.362874, , 
730720.419, 225905.903, 38.63, 0.362528, , 
730709.710, 225844.968, 38.73, 0.361954, , 
731255.484, 226027.968, 38.83, 0.362096, , 
731273.952, 225989.645, 38.93, 0.361658, , 
730824.113, 225927.887, 39.03, 0.362428, , 
730568.839, 225938.984, 39.13, 0.363324, , 
729958.210, 225921.355, 39.23, 0.365030, 7, 0.809
729884.548, 226007.823, 39.33, 0.366119, , 
728581.806, 225931.629, 39.43, 0.369380, , 
727281.355, 225831.403, 39.53, 0.372402, , 
726439.758, 225879.984, 39.63, 0.375492, , 
725950.258, 225986.145, 39.73, 0.378066, , 
724818.823, 225992.565, 39.82, 0.381640, , 
724109.597, 226087.968, 39.92, 0.384793, , 
723137.306, 226133.548, 40.02, 0.388271, , 
720944.677, 225928.984, 40.12, 0.393068, , 
719914.371, 225940.048, 40.22, 0.396396, , 
719063.823, 225985.306, 40.32, 0.399508, , 
718170.629, 225906.210, 40.42, 0.401517, , 
717494.903, 225950.887, 40.52, 0.404080, , 
715591.532, 225878.000, 40.62, 0.409332, , 
715273.452, 225878.000, 40.72, 0.410333, , 
715934.516, 225878.000, 40.82, 0.408254, , 
715176.613, 225878.000, 40.92, 0.410637, , 
714656.516, 225878.000, 41.02, 0.412275, , 
714738.903, 225878.000, 41.12, 0.412015, , 
709436.452, 226091.613, 41.22, 0.430900, , 
716806.113, 225965.758, 41.32, 0.406390, , 
720041.145, 225939.565, 41.42, 0.395995, , 
722150.581, 226022.177, 41.52, 0.390235, , 
722717.387, 226082.097, 41.62, 0.389066, , 
723751.210, 226066.242, 41.72, 0.385691, , 
724427.758, 226049.387, 41.82, 0.383421, , 
726851.613, 226081.242, 41.92, 0.376221, , 
727876.177, 226154.629, 42.02, 0.373781, , 
728788.177, 226160.774, 42.12, 0.371024, , 
725819.919, 226189.597, 42.22, 0.380495, , 
728169.065, 226256.984, 42.32, 0.373894, , 
730774.935, 226181.613, 42.41, 0.365105, , 
730118.387, 226097.177, 42.51, 0.366287, , 
730340.242, 226113.742, 42.61, 0.365769, , 
732826.081, 226147.677, 42.71, 0.358460, , 
734662.823, 226254.097, 42.81, 0.353885, , 
734794.306, 226242.435, 42.91, 0.353366, , 
734991.306, 226197.597, 43.01, 0.352317, , 
735869.500, 226218.403, 43.11, 0.349837, , 
736136.677, 226250.629, 43.21, 0.349340, , 
736563.919, 226243.806, 43.31, 0.347967, , 
736813.565, 226235.677, 43.41, 0.347123, , 
737068.097, 226236.565, 43.51, 0.346355, , 
736795.726, 226157.806, 43.61, 0.346403, , 
737345.323, 226275.355, 43.71, 0.345894, , 
735961.661, 226282.823, 43.81, 0.350196, , 
734548.516, 226175.097, 43.91, 0.353449, , 
736383.194, 226254.419, 44.01, 0.348624, , 
736931.145, 226209.565, 44.11, 0.346504, , 
736606.435, 226272.661, 44.21, 0.348124, , 
736128.823, 226267.145, 44.31, 0.349529, , 
735636.355, 226238.016, 44.41, 0.350745, , 
734253.984, 226272.113, 44.50, 0.355317, , 
732835.129, 226339.242, 44.60, 0.360337, , 
733781.323, 226343.048, 44.70, 0.357471, , 
733058.048, 226250.419, 44.80, 0.358770, 8, 0.795
732140.113, 226237.758, 44.90, 0.361463, , 
730908.919, 226272.339, 45.00, 0.365595, , 
728103.371, 226244.645, 45.10, 0.373974, , 
729296.435, 226352.694, 45.20, 0.371364, , 
729445.000, 226333.000, 45.30, 0.370710, , 
729703.371, 226427.758, 45.40, 0.370855, , 
729167.081, 226361.871, 45.50, 0.371855, , 
729061.532, 226364.145, 45.60, 0.372203, , 
728036.887, 226412.806, 45.70, 0.375852, , 
728738.903, 226368.532, 45.80, 0.373243, , 
729964.032, 226503.823, 45.90, 0.370807, , 
729951.290, 226291.516, 46.00, 0.368736, , 
730509.968, 226299.613, 46.10, 0.367095, , 
731247.323, 226294.113, 46.20, 0.364770, , 
731969.984, 226294.113, 46.29, 0.362547, , 
732660.226, 226294.113, 46.40, 0.360426, , 
733680.290, 226294.113, 46.50, 0.357295, , 
734543.597, 226294.113, 46.60, 0.354648, , 
735630.855, 226294.113, 46.70, 0.351320, , 
736110.177, 226280.919, 46.80, 0.349722, , 
737056.823, 226339.113, 46.90, 0.347409, , 
737233.258, 226408.258, 47.00, 0.347558, , 
735321.774, 226349.952, 47.09, 0.352821, , 
736801.258, 226342.161, 47.19, 0.348220, , 
738485.258, 226341.790, 47.29, 0.343078, , 
739365.032, 226355.290, 47.39, 0.340533, , 
737540.355, 226314.161, 47.49, 0.345685, , 
735214.113, 226328.371, 47.59, 0.352935, , 
736188.032, 226298.758, 47.69, 0.349662, , 
738027.581, 226417.774, 47.79, 0.345229, , 
737677.548, 226419.613, 47.89, 0.346315, , 
733557.516, 226471.516, 47.99, 0.359435, , 
733464.613, 226374.323, 48.09, 0.358754, , 
736945.339, 226377.210, 48.19, 0.348128, , 
738922.242, 226503.274, 48.29, 0.343352, , 
738495.952, 226494.435, 48.39, 0.344563, , 
734905.435, 226442.968, 48.49, 0.355020, , 
733880.226, 226365.887, 48.59, 0.357395, , 
730483.032, 226418.371, 48.69, 0.368358, , 
731434.629, 226487.194, 48.79, 0.366113, , 
735004.097, 226464.790, 48.89, 0.354934, , 
735454.258, 226482.710, 48.99, 0.353735, , 
735859.387, 226467.242, 49.09, 0.352342, , 
734914.242, 226428.258, 49.18, 0.354847, , 
735474.565, 226401.935, 49.29, 0.352870, , 
735846.048, 226495.726, 49.38, 0.352665, , 
735671.532, 226424.419, 49.48, 0.352491, , 
736645.887, 226414.484, 49.58, 0.349413, , 
734879.871, 226426.177, 49.68, 0.354931, , 
735312.194, 226488.903, 49.78, 0.354231, , 
736573.645, 226476.210, 49.88, 0.350247, , 
736015.984, 226424.645, 49.98, 0.351439, , 
738192.726, 226431.742, 50.08, 0.344864, , 
739472.629, 226491.226, 50.18, 0.341557, , 
740057.984, 226529.355, 50.28, 0.340155, , 
738125.000, 226561.081, 50.38, 0.346356, 9, 0.795
737846.919, 226543.935, 50.48, 0.347033, , 
739436.645, 226610.323, 50.58, 0.342849, , 
