FlowCell Text Data File: 250529-2-B1.csv
Software Version: 2.30
Triax Firmware Version: 0.43
Fractionator Firmware Version 4.211
Date: 2025-05-29
Time: 22:51:12
User: Bard

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 41 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2
w2t:  x 10^0
Sample Volume: 15 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Start Distance: 0.00 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 10.00

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 500 ms
LED1 (260 nm) On Time: 16 ms
Sample A Zero: 859429
Source A Zero: 226164.7

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
491640.968, 223866.484, 10.25, 1.233927, , 
492105.935, 223834.048, 10.35, 1.231473, , 
491659.903, 223764.806, 10.45, 1.232818, , 
491917.548, 223840.484, 10.55, 1.232400, , 
491981.306, 223831.306, 10.65, 1.232016, , 
492939.274, 223813.129, 10.75, 1.227455, , 
493160.081, 223800.613, 10.85, 1.226322, , 
493791.516, 223855.419, 10.95, 1.223993, , 
494779.419, 223875.806, 11.05, 1.219700, , 
497030.016, 223905.274, 11.15, 1.209783, , 
498696.097, 223820.258, 11.25, 1.201398, 2, 0.795
500742.823, 223797.274, 11.35, 1.191949, , 
503608.403, 223929.726, 11.45, 1.180439, , 
506742.726, 223932.629, 11.54, 1.166505, , 
509767.774, 223920.629, 11.65, 1.152991, , 
513431.306, 224037.984, 11.74, 1.138054, , 
516154.952, 223984.210, 11.84, 1.125608, , 
519339.565, 224043.161, 11.94, 1.112358, , 
521856.839, 224021.274, 12.04, 1.101256, , 
524319.710, 223913.726, 12.14, 1.089580, , 
527608.742, 224045.726, 12.24, 1.076833, , 
530208.081, 224047.145, 12.34, 1.065787, , 
532028.565, 224038.484, 12.44, 1.057987, , 
533106.968, 224054.145, 12.54, 1.053587, , 
535573.565, 224084.484, 12.64, 1.043504, , 
536434.355, 224084.484, 12.74, 1.039889, , 
536747.258, 224084.484, 12.84, 1.038577, , 
