FlowCell Text Data File: 250529-4-D1.csv
Software Version: 2.30
Triax Firmware Version: 0.43
Fractionator Firmware Version 4.211
Date: 2025-05-29
Time: 23:12:55
User: Bard

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 41 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2
w2t:  x 10^0
Sample Volume: 15 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Start Distance: 0.00 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 10.00

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 500 ms
LED1 (260 nm) On Time: 16 ms
Sample A Zero: 859429
Source A Zero: 226164.7

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
457285.145, 224175.452, 13.74, 1.400056, , 
452913.048, 224173.000, 13.84, 1.421651, , 
448069.226, 224160.129, 13.94, 1.445719, , 
442810.452, 224006.935, 14.04, 1.470749, , 
437368.097, 224110.194, 14.14, 1.499617, , 
432086.355, 224188.839, 14.23, 1.527749, , 
426610.790, 224125.419, 14.34, 1.555812, , 
421958.629, 224172.855, 14.43, 1.580964, , 
417330.823, 224269.355, 14.54, 1.606751, , 
413293.000, 224223.016, 14.63, 1.628165, , 
409779.710, 224247.339, 14.73, 1.647622, , 
406634.806, 224086.452, 14.83, 1.663344, , 
404676.919, 224104.065, 14.93, 1.674383, , 
403690.855, 224260.226, 15.03, 1.681441, , 
403244.161, 224169.952, 15.13, 1.683026, , 
403295.000, 224222.468, 15.23, 1.683270, , 
404155.952, 224182.016, 15.33, 1.678065, , 
405585.806, 224196.839, 15.43, 1.670266, , 
408090.177, 224262.210, 15.53, 1.657069, , 
410432.065, 224236.952, 15.63, 1.643938, , 
413326.355, 224345.387, 15.73, 1.629212, , 
416807.532, 224406.065, 15.83, 1.610946, , 
420591.403, 224351.823, 15.93, 1.590064, , 
424867.274, 224458.806, 16.03, 1.568374, , 
428943.032, 224376.968, 16.13, 1.546067, , 
432875.097, 224397.403, 16.23, 1.525737, , 
436769.661, 224469.323, 16.33, 1.506301, , 
440788.274, 224432.290, 16.43, 1.485319, , 
444880.435, 224477.387, 16.52, 1.464975, , 
447955.823, 224439.952, 16.62, 1.449097, , 
450163.597, 224451.710, 16.73, 1.438150, , 
452972.161, 224430.855, 16.82, 1.423944, 3, 0.795
455702.774, 224494.129, 16.92, 1.411053, , 
457517.806, 224447.452, 17.02, 1.401640, , 
459376.790, 224455.984, 17.12, 1.392600, , 
460962.968, 224404.968, 17.22, 1.384331, , 
462305.613, 224327.919, 17.32, 1.377013, , 
464268.306, 224398.113, 17.42, 1.368183, , 
466181.129, 224404.500, 17.52, 1.358995, , 
467633.677, 224366.726, 17.62, 1.351615, , 
469985.339, 224462.161, 17.72, 1.341283, , 
472573.306, 224427.548, 17.82, 1.328578, , 
474719.081, 224484.887, 17.92, 1.318957, , 
479403.371, 224453.806, 18.02, 1.296549, , 
482702.694, 224391.565, 18.12, 1.280490, , 
486358.242, 224347.968, 18.22, 1.263074, , 
490402.565, 224347.968, 18.32, 1.244438, , 
494829.790, 224347.968, 18.42, 1.224212, , 
499366.758, 224347.968, 18.52, 1.203673, , 
502850.823, 224347.968, 18.62, 1.188026, , 
507486.677, 224347.968, 18.72, 1.167374, , 
510766.484, 224414.661, 18.82, 1.153546, , 
514826.403, 224492.629, 18.92, 1.136510, , 
517327.532, 224451.823, 19.02, 1.125194, , 
519615.290, 224490.048, 19.12, 1.115647, , 
521073.032, 224378.581, 19.22, 1.108225, , 
522535.258, 224333.855, 19.32, 1.101470, , 
523130.258, 224321.742, 19.42, 1.098788, , 
522286.290, 224356.339, 19.52, 1.102768, , 
521359.855, 224428.661, 19.61, 1.107489, , 
519889.177, 224455.565, 19.71, 1.114116, , 
518320.548, 224403.306, 19.81, 1.120392, , 
516010.290, 224428.581, 19.91, 1.130699, , 
513538.806, 224429.000, 20.01, 1.141508, , 
511756.790, 224544.032, 20.11, 1.150483, , 
509253.339, 224516.355, 20.21, 1.161242, , 
508547.274, 224571.661, 20.31, 1.164919, , 
507136.855, 224620.194, 20.41, 1.171655, , 
507165.516, 224571.694, 20.51, 1.171042, , 
506805.887, 224566.065, 20.61, 1.172582, , 
508142.984, 224604.323, 20.71, 1.167036, , 
509818.387, 224625.194, 20.81, 1.159837, , 
512366.726, 224585.694, 20.91, 1.148220, , 
515268.210, 224620.758, 21.01, 1.135864, , 
518172.097, 224492.855, 21.11, 1.121935, , 
522270.806, 224523.145, 21.21, 1.104508, , 
526778.806, 224584.968, 21.31, 1.085786, , 
531664.065, 224610.226, 21.41, 1.065265, , 
536037.161, 224638.935, 21.50, 1.047118, , 
541902.855, 224727.855, 21.60, 1.023516, , 
547239.371, 224695.790, 21.71, 1.001142, , 
553480.032, 224757.532, 21.80, 0.976242, , 
558844.758, 224730.855, 21.90, 0.954267, , 
564943.548, 224823.177, 22.00, 0.930765, , 
570620.258, 224806.661, 22.10, 0.908099, , 
577156.903, 224914.484, 22.20, 0.883545, , 
582693.500, 224813.548, 22.30, 0.861050, , 
587306.387, 224662.484, 22.40, 0.841792, 4, 0.795
592773.839, 224708.661, 22.50, 0.821401, , 
597689.823, 224808.855, 22.60, 0.803818, , 
602701.161, 224836.097, 22.70, 0.785300, , 
606990.242, 224879.048, 22.80, 0.769772, , 
611024.710, 224840.452, 22.90, 0.754477, , 
614122.887, 224908.758, 23.00, 0.743779, , 
616862.097, 224823.387, 23.10, 0.732909, , 
618750.839, 224771.452, 23.20, 0.725509, , 
620243.855, 224787.565, 23.30, 0.720247, , 
620976.468, 224850.871, 23.40, 0.718224, , 
620909.403, 224862.726, 23.50, 0.718586, , 
619858.129, 224826.839, 23.59, 0.722040, , 
618202.500, 224796.194, 23.69, 0.727752, , 
615862.081, 224910.113, 23.79, 0.737428, , 
612086.597, 224910.113, 23.89, 0.751267, , 
606621.694, 224910.113, 24.00, 0.771450, , 
600077.952, 224910.113, 24.10, 0.795857, , 
592491.581, 224910.113, 24.20, 0.824489, , 
582678.629, 224910.113, 24.30, 0.862074, , 
571247.113, 224817.581, 24.40, 0.905738, , 
558450.355, 224810.597, 24.49, 0.956654, , 
543751.129, 224879.371, 24.60, 1.017371, , 
526917.065, 224723.597, 24.70, 1.086584, , 
510126.000, 224709.226, 24.79, 1.159321, , 
493035.468, 224745.903, 24.89, 1.236376, , 
475194.484, 224778.823, 25.00, 1.319650, , 
460218.210, 224844.984, 25.09, 1.392379, , 
446782.355, 224828.952, 25.19, 1.458897, , 
435796.855, 224799.903, 25.29, 1.514631, , 
427741.677, 224713.935, 25.39, 1.555756, , 
423088.226, 224805.645, 25.49, 1.581291, , 
421316.306, 224774.855, 25.59, 1.590428, , 
422282.548, 224774.032, 25.69, 1.585264, , 
426009.177, 224794.371, 25.79, 1.565695, , 
431535.677, 224797.403, 25.89, 1.536719, , 
440128.097, 224813.129, 25.99, 1.492508, , 
449622.726, 224865.468, 26.09, 1.445000, , 
460198.306, 224881.581, 26.19, 1.392842, , 
471398.323, 224925.194, 26.29, 1.339165, , 
483269.532, 224875.597, 26.39, 1.282698, , 
495401.887, 224933.032, 26.49, 1.227473, , 
507761.806, 224958.919, 26.59, 1.172274, , 
519391.806, 224932.758, 26.69, 1.121049, , 
529448.355, 224871.435, 26.78, 1.077279, , 
539592.871, 224868.806, 26.88, 1.034541, , 
550096.242, 224964.177, 26.99, 0.992110, , 
558956.016, 225067.290, 27.08, 0.957185, , 
566863.516, 225122.129, 27.18, 0.926120, , 
574510.161, 225058.823, 27.28, 0.895333, , 
581710.661, 225080.097, 27.38, 0.867516, , 
588926.629, 225031.645, 27.48, 0.839287, , 
595514.500, 224994.274, 27.58, 0.813879, , 
601860.839, 224968.790, 27.68, 0.789768, , 
607590.855, 225126.097, 27.78, 0.770017, , 
613241.661, 225073.968, 27.88, 0.748663, , 
618378.210, 225085.016, 27.98, 0.730002, 5, 0.795
623379.242, 225073.355, 28.08, 0.711759, , 
627666.806, 225073.306, 28.18, 0.696333, , 
632642.516, 225101.823, 28.28, 0.678848, , 
636865.968, 225141.290, 28.38, 0.664269, , 
641318.935, 225132.532, 28.47, 0.648501, , 
645088.742, 225154.516, 28.57, 0.635531, , 
649340.371, 225210.823, 28.67, 0.621311, , 
652848.000, 225252.065, 28.78, 0.609599, , 
656642.871, 225236.790, 28.88, 0.596403, , 
659126.694, 225130.435, 28.97, 0.586844, , 
662356.774, 225208.177, 29.07, 0.576619, , 
665524.145, 225335.774, 29.17, 0.567158, , 
667963.919, 225279.000, 29.27, 0.558356, , 
670350.306, 225301.016, 29.37, 0.550550, , 
673092.194, 225301.016, 29.47, 0.541364, , 
675487.242, 225301.016, 29.57, 0.533371, , 
677872.145, 225301.016, 29.67, 0.525439, , 
679601.065, 225301.016, 29.77, 0.519707, , 
681926.387, 225301.016, 29.87, 0.512020, , 
683602.484, 225357.968, 29.97, 0.507064, , 
685380.758, 225430.129, 30.07, 0.501938, , 
687017.452, 225383.968, 30.17, 0.496110, , 
688467.677, 225317.645, 30.27, 0.490702, , 
690479.516, 225339.242, 30.37, 0.484351, , 
692278.790, 225380.758, 30.47, 0.478909, , 
693626.694, 225347.774, 30.57, 0.474202, , 
694886.790, 225325.419, 30.67, 0.469894, , 
696710.935, 225420.919, 30.77, 0.464948, , 
698103.532, 225392.565, 30.87, 0.460171, , 
699187.452, 225311.952, 30.96, 0.455875, , 
700584.548, 225452.161, 31.06, 0.452782, , 
702036.226, 225495.790, 31.16, 0.448559, , 
702881.984, 225498.048, 31.26, 0.445873, , 
703768.629, 225441.726, 31.36, 0.442473, , 
704373.968, 225399.129, 31.46, 0.440113, , 
705571.468, 225414.016, 31.56, 0.436439, , 
706267.145, 225524.226, 31.66, 0.435321, , 
706847.758, 225409.871, 31.76, 0.432331, , 
706966.290, 225372.952, 31.86, 0.431585, , 
707293.258, 225422.177, 31.96, 0.431036, , 
707061.129, 225448.758, 32.06, 0.432040, , 
707031.887, 225508.161, 32.16, 0.432726, , 
706579.419, 225605.806, 32.26, 0.435141, , 
705625.097, 225487.468, 32.36, 0.437001, , 
705000.339, 225618.032, 32.46, 0.440297, , 
703454.952, 225557.081, 32.56, 0.444628, , 
701639.339, 225587.452, 32.66, 0.450747, , 
698524.048, 225500.097, 32.76, 0.459889, , 
695657.806, 225591.419, 32.86, 0.470054, , 
693109.258, 225615.419, 32.96, 0.478553, , 
689265.694, 225503.677, 33.05, 0.489952, , 
685695.645, 225527.581, 33.15, 0.501877, , 
681997.935, 225580.097, 33.25, 0.514570, , 
677981.887, 225592.484, 33.35, 0.527984, , 
673686.935, 225524.290, 33.45, 0.541606, , 
669252.661, 225499.903, 33.55, 0.556224, 6, 0.795
665592.903, 225474.581, 33.65, 0.568311, , 
662209.435, 225487.790, 33.75, 0.579912, , 
658908.468, 225360.758, 33.85, 0.589890, , 
656687.306, 225305.613, 33.95, 0.596938, , 
655624.548, 225432.242, 34.05, 0.601848, , 
654820.145, 225374.161, 34.15, 0.604031, , 
655254.565, 225439.339, 34.25, 0.603189, , 
656072.855, 225428.597, 34.35, 0.600273, , 
657528.952, 225452.581, 34.45, 0.595523, , 
659908.887, 225408.855, 34.55, 0.586956, , 
662693.710, 225460.194, 34.65, 0.577992, , 
665413.565, 225454.323, 34.75, 0.568716, , 
668887.210, 225550.403, 34.84, 0.557957, , 
669657.242, 225552.823, 34.94, 0.555392, , 
667926.758, 225552.823, 35.04, 0.561215, , 
672259.161, 225552.823, 35.15, 0.546665, , 
680182.661, 225552.823, 35.25, 0.520296, , 
684232.823, 225552.823, 35.35, 0.506935, , 
687131.435, 225552.823, 35.44, 0.497422, , 
690786.871, 225697.629, 35.55, 0.486926, , 
693496.129, 225725.161, 35.65, 0.478391, , 
695444.742, 225664.548, 35.74, 0.471472, , 
697624.435, 225817.629, 35.84, 0.465956, , 
699806.677, 225782.790, 35.94, 0.458580, , 
700725.661, 225663.790, 36.04, 0.454441, , 
701119.710, 225735.919, 36.14, 0.453895, , 
703276.645, 225791.048, 36.24, 0.447531, , 
706247.274, 225845.903, 36.34, 0.438592, , 
708740.177, 225866.871, 36.44, 0.430872, , 
710276.274, 225811.323, 36.54, 0.425446, , 
711104.887, 225733.290, 36.64, 0.422044, , 
712096.177, 225774.726, 36.74, 0.419322, , 
713986.919, 225902.984, 36.84, 0.414633, , 
714858.323, 225766.710, 36.94, 0.410530, , 
715959.984, 225704.081, 37.04, 0.406440, , 
717189.129, 225741.355, 37.14, 0.402952, , 
718618.790, 225851.855, 37.24, 0.399571, , 
718787.597, 225704.903, 37.34, 0.397578, , 
719662.387, 225666.548, 37.44, 0.394459, , 
720062.097, 225660.565, 37.54, 0.393149, , 
721054.613, 225739.339, 37.64, 0.390835, , 
721741.081, 225879.065, 37.73, 0.390086, , 
722314.435, 225851.274, 37.83, 0.388022, , 
722612.726, 225887.806, 37.93, 0.387457, , 
722793.129, 225895.177, 38.03, 0.386969, , 
722392.484, 225788.129, 38.13, 0.387150, , 
722515.323, 225822.258, 38.23, 0.387107, , 
721792.968, 225767.435, 38.33, 0.388812, , 
721527.726, 225852.323, 38.43, 0.390485, , 
716521.984, 225803.806, 38.53, 0.405669, , 
712490.839, 225852.565, 38.63, 0.418851, , 
711248.323, 225863.742, 38.73, 0.422891, , 
713076.758, 225916.839, 38.83, 0.417642, , 
713595.323, 225878.887, 38.93, 0.415628, , 
712165.371, 225866.790, 39.03, 0.420021, , 
710292.274, 225931.355, 39.13, 0.426591, , 
707279.145, 225926.226, 39.23, 0.436107, 7, 0.809
703847.000, 225783.677, 39.33, 0.445634, , 
700251.306, 225852.452, 39.43, 0.457845, , 
696066.823, 225832.710, 39.53, 0.471137, , 
692207.839, 225919.823, 39.63, 0.484516, , 
689604.000, 225824.677, 39.73, 0.492049, , 
686129.323, 225913.323, 39.83, 0.504300, , 
682033.903, 225999.145, 39.92, 0.518628, , 
679975.565, 225958.758, 40.02, 0.525027, , 
678098.516, 225881.968, 40.12, 0.530483, , 
677760.871, 225862.290, 40.22, 0.531408, , 
678119.823, 225860.403, 40.32, 0.530198, , 
679333.677, 225932.323, 40.42, 0.526889, , 
680521.613, 225982.968, 40.52, 0.523462, , 
682891.194, 226088.000, 40.62, 0.516685, , 
684892.645, 226142.000, 40.72, 0.510637, , 
687842.065, 226142.000, 40.82, 0.500966, , 
690513.161, 226142.000, 40.92, 0.492244, , 
693002.032, 226142.000, 41.02, 0.484147, , 
695818.774, 226142.000, 41.12, 0.475019, , 
698686.177, 225935.548, 41.22, 0.463709, , 
701771.000, 225990.952, 41.32, 0.454346, , 
704657.565, 226052.000, 41.42, 0.445716, , 
707257.081, 226096.161, 41.52, 0.437869, , 
709998.145, 226175.532, 41.62, 0.429954, , 
711834.855, 226029.968, 41.72, 0.422691, , 
714011.677, 226042.548, 41.81, 0.415945, , 
715992.355, 226043.694, 41.92, 0.409722, , 
717494.306, 226016.226, 42.02, 0.404733, , 
717939.629, 226002.113, 42.11, 0.403196, , 
712857.629, 225919.290, 42.21, 0.418358, , 
714227.306, 225968.613, 42.31, 0.414529, , 
717143.145, 225936.613, 42.41, 0.405042, , 
720249.032, 225921.274, 42.51, 0.395164, , 
723980.452, 226050.758, 42.61, 0.384824, , 
725692.306, 226094.984, 42.71, 0.379950, , 
726504.871, 226104.258, 42.81, 0.377523, , 
727581.113, 226218.129, 42.91, 0.375325, , 
727367.516, 226084.742, 43.01, 0.374659, , 
727825.758, 226118.242, 43.11, 0.373575, , 
727957.952, 226120.032, 43.21, 0.373184, , 
728427.452, 226262.081, 43.31, 0.373146, , 
727792.968, 226231.532, 43.41, 0.374803, , 
727499.210, 226261.806, 43.51, 0.376013, , 
726489.919, 226168.806, 43.61, 0.378212, , 
725801.016, 226181.339, 43.71, 0.380472, , 
724516.645, 226144.177, 43.81, 0.384088, , 
723958.661, 226147.371, 43.91, 0.385854, , 
721647.419, 226185.484, 44.00, 0.393429, , 
719617.129, 226192.629, 44.11, 0.399840, , 
717310.435, 226214.871, 44.20, 0.407287, , 
714938.210, 226240.032, 44.30, 0.414992, , 
712762.371, 226280.177, 44.40, 0.422251, , 
710799.484, 226298.855, 44.50, 0.428642, , 
708675.145, 226314.323, 44.60, 0.435532, , 
706306.258, 226288.161, 44.70, 0.442807, , 
703795.871, 226192.871, 44.80, 0.449872, 8, 0.795
701511.097, 226195.903, 44.90, 0.457220, , 
701449.274, 226178.339, 45.00, 0.457243, , 
701220.952, 226136.645, 45.10, 0.457561, , 
701439.355, 226200.597, 45.20, 0.457497, , 
701533.048, 226226.581, 45.30, 0.457455, , 
702150.065, 226186.081, 45.40, 0.455073, , 
703924.161, 226202.790, 45.50, 0.449560, , 
705336.581, 226196.210, 45.60, 0.444984, , 
707573.774, 226338.484, 45.70, 0.439272, , 
709212.435, 226294.645, 45.80, 0.433631, , 
711289.645, 226358.210, 45.89, 0.427681, , 
713653.113, 226392.758, 46.00, 0.420559, , 
715510.113, 226329.194, 46.09, 0.414079, , 
717120.081, 226254.177, 46.19, 0.408275, , 
718894.339, 226254.177, 46.29, 0.402714, , 
720597.774, 226254.177, 46.40, 0.397388, , 
716841.532, 226254.177, 46.50, 0.409149, , 
715767.984, 226254.177, 46.60, 0.412522, , 
718610.145, 226254.177, 46.70, 0.403604, , 
723386.758, 226219.855, 46.80, 0.388353, , 
726159.887, 226223.984, 46.90, 0.379784, , 
728233.194, 226250.645, 47.00, 0.373633, , 
729008.661, 226250.387, 47.09, 0.371235, , 
729534.516, 226202.242, 47.20, 0.369133, , 
729574.968, 226247.774, 47.29, 0.369461, , 
729760.452, 226300.290, 47.39, 0.369412, , 
728124.726, 226306.145, 47.49, 0.374520, , 
724044.710, 226200.855, 47.59, 0.386118, , 
725408.532, 226278.177, 47.69, 0.382652, , 
727490.000, 226383.839, 47.79, 0.377255, , 
727787.419, 226393.129, 47.89, 0.376427, , 
727227.710, 226361.774, 47.99, 0.377847, , 
726339.000, 226335.806, 48.09, 0.380341, , 
725168.968, 226306.435, 48.19, 0.383677, , 
724155.387, 226307.871, 48.29, 0.386839, , 
722424.290, 226271.129, 48.39, 0.391859, , 
720837.065, 226148.210, 48.49, 0.395586, , 
719594.548, 226223.581, 48.59, 0.400219, , 
717794.194, 226152.339, 48.69, 0.405147, , 
715239.645, 226078.661, 48.79, 0.412437, , 
715793.919, 226304.839, 48.89, 0.412944, , 
715874.081, 226287.661, 48.99, 0.412522, , 
715901.532, 226336.548, 49.09, 0.412921, , 
715705.677, 226303.242, 49.19, 0.413206, , 
716223.290, 226352.306, 49.29, 0.412067, , 
717015.032, 226390.226, 49.38, 0.409958, , 
717959.484, 226408.484, 49.49, 0.407177, , 
718330.113, 226352.855, 49.58, 0.405462, , 
719245.452, 226318.161, 49.68, 0.402251, , 
720915.048, 226352.871, 49.78, 0.397379, , 
722449.161, 226361.161, 49.88, 0.392677, , 
723580.468, 226409.839, 49.98, 0.389640, , 
724857.871, 226320.613, 50.08, 0.384783, , 
724322.194, 226289.968, 50.18, 0.386142, , 
723354.790, 226352.758, 50.28, 0.389774, , 
728078.371, 226416.548, 50.38, 0.375761, 9, 0.796
728946.806, 226357.290, 50.48, 0.372489, , 
730676.919, 226444.500, 50.58, 0.368021, , 
