FlowCell Text Data File: 250601-3-C2.csv
Software Version: 2.30
Triax Firmware Version: 0.43
Fractionator Firmware Version 4.211
Date: 2025-06-01
Time: 20:25:26
User: Bard

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 41 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2
w2t:  x 10^0
Sample Volume: 15 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Start Distance: 0.00 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 10.00

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 500 ms
LED1 (260 nm) On Time: 16 ms
Sample A Zero: 551199
Source A Zero: 228011.0

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
345852.823, 223959.339, 20.51, 1.008541, , 
345133.161, 223916.710, 20.61, 1.012801, , 
345242.532, 223988.194, 20.71, 1.012806, , 
344684.000, 223989.871, 20.81, 1.016467, , 
345243.806, 223969.032, 20.91, 1.012605, , 
345626.935, 223959.839, 21.01, 1.010017, , 
346567.484, 224056.677, 21.11, 1.004874, , 
347939.081, 223966.500, 21.21, 0.995079, , 
349775.516, 224009.710, 21.30, 0.983667, , 
351443.823, 224042.790, 21.41, 0.973291, , 
353509.323, 224201.258, 21.51, 0.961694, , 
356621.048, 224234.677, 21.60, 0.942307, , 
359259.548, 224178.661, 21.70, 0.925156, , 
362756.823, 224200.581, 21.80, 0.903575, , 
364908.435, 224179.565, 21.90, 0.890055, , 
368289.855, 224187.468, 22.00, 0.869377, , 
370675.871, 224129.468, 22.10, 0.854262, , 
373914.032, 224247.903, 22.20, 0.835877, , 
375741.226, 224166.339, 22.30, 0.824088, , 
377340.306, 224182.613, 22.40, 0.814694, 4, 0.795
379327.903, 224273.274, 22.50, 0.803781, , 
380859.855, 224227.145, 22.60, 0.794248, , 
382231.129, 224102.242, 22.70, 0.784906, , 
383528.694, 224185.758, 22.80, 0.778118, , 
385037.274, 224198.952, 22.90, 0.769416, , 
385839.403, 224207.323, 23.00, 0.764816, , 
387240.226, 224243.952, 23.10, 0.757028, , 
388334.613, 224164.468, 23.20, 0.749880, , 
390167.339, 224221.710, 23.30, 0.739858, , 
391077.597, 224203.435, 23.39, 0.734431, , 
393172.065, 224280.452, 23.49, 0.723183, , 
394725.516, 224293.177, 23.59, 0.714437, , 
397532.710, 224378.065, 23.69, 0.699341, , 
399823.887, 224363.161, 23.79, 0.686258, , 
403006.097, 224363.161, 23.89, 0.668418, , 
405537.532, 224363.161, 23.99, 0.654326, , 
409739.839, 224363.161, 24.10, 0.631126, , 
412871.452, 224363.161, 24.20, 0.613992, , 
417126.371, 224363.161, 24.30, 0.590918, , 
421203.629, 224456.065, 24.39, 0.569959, , 
426574.548, 224417.952, 24.49, 0.541063, , 
431053.000, 224279.548, 24.59, 0.516171, , 
437108.274, 224405.484, 24.69, 0.486041, , 
442473.758, 224418.258, 24.79, 0.458713, , 
448375.500, 224458.871, 24.89, 0.429302, , 
453989.532, 224377.452, 24.99, 0.400484, , 
460717.339, 224379.177, 25.09, 0.367396, , 
466806.419, 224470.903, 25.19, 0.338767, , 
472465.774, 224387.629, 25.29, 0.310813, , 
478743.919, 224473.097, 25.39, 0.281963, , 
484070.548, 224436.371, 25.49, 0.256694, , 
489134.339, 224486.145, 25.59, 0.233774, , 
493927.613, 224594.581, 25.69, 0.212915, , 
496753.758, 224628.226, 25.79, 0.200412, , 
498112.839, 224600.274, 25.89, 0.193984, , 
497508.581, 224506.968, 25.99, 0.195780, , 
495405.274, 224608.419, 26.09, 0.206331, , 
489972.935, 224615.758, 26.19, 0.231218, , 
481763.065, 224650.403, 26.28, 0.269593, , 
470643.855, 224653.581, 26.39, 0.322174, , 
457918.016, 224589.274, 26.48, 0.383217, , 
442938.468, 224557.081, 26.58, 0.457743, , 
427938.839, 224640.435, 26.68, 0.536107, , 
412334.258, 224624.242, 26.78, 0.619539, , 
396451.387, 224450.758, 26.88, 0.706199, , 
382061.452, 224480.823, 26.98, 0.789704, , 
369333.065, 224468.790, 27.08, 0.865834, , 
357955.548, 224442.177, 27.18, 0.935983, , 
348271.419, 224435.194, 27.28, 0.997635, , 
340844.548, 224397.274, 27.38, 1.045764, , 
334483.935, 224439.565, 27.48, 1.088581, , 
330055.194, 224391.871, 27.58, 1.118099, , 
326899.677, 224494.532, 27.68, 1.140747, , 
325279.984, 224495.613, 27.78, 1.151936, , 
324991.161, 224518.048, 27.88, 1.154160, , 
326141.742, 224520.226, 27.98, 1.146229, 5, 0.795
327789.790, 224469.565, 28.07, 1.134378, , 
331082.194, 224458.323, 28.18, 1.111774, , 
335665.274, 224506.387, 28.28, 1.081317, , 
341333.210, 224530.774, 28.38, 1.043879, , 
347762.306, 224595.935, 28.47, 1.002538, , 
355475.355, 224653.516, 28.57, 0.953748, , 
363937.774, 224652.145, 28.67, 0.900789, , 
373784.500, 224602.226, 28.77, 0.840210, , 
384164.968, 224630.274, 28.87, 0.778845, , 
395168.355, 224582.177, 28.97, 0.714811, , 
407418.742, 224642.871, 29.07, 0.646715, , 
420290.645, 224657.968, 29.17, 0.576866, , 
433467.629, 224674.661, 29.27, 0.507561, , 
446982.129, 224704.145, 29.37, 0.438765, , 
461268.484, 224704.145, 29.47, 0.367962, , 
475844.597, 224704.145, 29.57, 0.297949, , 
489369.758, 224704.145, 29.67, 0.234876, , 
502962.274, 224704.145, 29.77, 0.173221, , 
516203.194, 224704.145, 29.87, 0.114743, , 
528255.887, 224912.000, 29.97, 0.064883, , 
539522.032, 224800.532, 30.07, 0.016276, , 
550721.323, 224783.790, 30.17, -0.030127, , 
561332.661, 224906.113, 30.27, -0.071852, , 
571873.274, 224937.919, 30.37, -0.113400, , 
581744.242, 225006.129, 30.47, -0.151230, , 
590377.323, 225032.758, 30.57, -0.184115, , 
598487.516, 225098.903, 30.67, -0.214158, , 
606165.790, 225082.177, 30.76, -0.243014, , 
614014.065, 225101.516, 30.87, -0.271771, , 
620743.258, 225107.000, 30.96, -0.296245, , 
626851.484, 225142.210, 31.07, -0.317930, , 
633092.177, 225141.161, 31.16, -0.340234, , 
638353.677, 225039.532, 31.26, -0.359875, , 
643884.984, 225085.871, 31.36, -0.378828, , 
648861.581, 225089.452, 31.46, -0.396119, , 
653682.806, 225199.032, 31.56, -0.411683, , 
657314.000, 225104.548, 31.66, -0.425094, , 
661487.435, 225226.258, 31.76, -0.438121, , 
664838.290, 225316.952, 31.86, -0.448586, , 
667398.677, 225335.952, 31.96, -0.457046, , 
669006.677, 225331.323, 32.06, -0.462508, , 
670221.081, 225429.790, 32.16, -0.465606, , 
670081.758, 225340.645, 32.26, -0.466029, , 
669545.597, 225324.742, 32.36, -0.464386, , 
668303.194, 225306.532, 32.46, -0.460388, , 
666244.226, 225366.726, 32.56, -0.452843, , 
662783.645, 225361.774, 32.66, -0.441173, , 
658195.226, 225241.242, 32.76, -0.426743, , 
653169.710, 225302.113, 32.85, -0.408886, , 
646912.645, 225172.613, 32.96, -0.388518, , 
640792.968, 225210.000, 33.05, -0.366754, , 
634448.145, 225225.177, 33.15, -0.344209, , 
628352.597, 225240.597, 33.25, -0.322329, , 
622873.613, 225198.661, 33.35, -0.303039, , 
617710.823, 225236.258, 33.45, -0.283933, , 
613412.758, 225322.613, 33.55, -0.267357, 6, 0.795
609438.387, 225345.129, 33.65, -0.252503, , 
606116.758, 225321.097, 33.75, -0.240444, , 
603360.839, 225318.613, 33.85, -0.230213, , 
601871.823, 225305.887, 33.95, -0.224780, , 
601025.887, 225277.581, 34.05, -0.221897, , 
600804.081, 225254.677, 34.15, -0.221295, , 
601857.113, 225384.403, 34.25, -0.223941, , 
603041.000, 225377.274, 34.35, -0.228434, , 
605092.565, 225382.823, 34.45, -0.236022, , 
607523.984, 225284.758, 34.55, -0.246026, , 
610621.484, 225244.387, 34.65, -0.257874, , 
613848.855, 225337.274, 34.75, -0.268809, , 
618700.177, 225428.548, 34.85, -0.285614, , 
622823.435, 225273.565, 34.95, -0.302109, , 
628491.516, 225273.565, 35.04, -0.322497, , 
632823.855, 225273.565, 35.15, -0.337957, , 
638328.468, 225273.565, 35.25, -0.357447, , 
643684.629, 225273.565, 35.35, -0.376252, , 
649380.968, 225273.565, 35.45, -0.396080, , 
655246.532, 225459.339, 35.55, -0.414460, , 
660740.468, 225511.548, 35.65, -0.432730, , 
665506.565, 225460.887, 35.75, -0.449410, , 
670164.129, 225518.613, 35.85, -0.464529, , 
674905.210, 225465.097, 35.95, -0.480927, , 
679130.258, 225488.855, 36.04, -0.494735, , 
682216.323, 225631.677, 36.15, -0.503513, , 
686119.855, 225650.387, 36.25, -0.516166, , 
687973.258, 225492.887, 36.34, -0.523808, , 
690422.081, 225592.871, 36.45, -0.530807, , 
692032.000, 225477.274, 36.54, -0.537202, , 
693089.597, 225649.677, 36.64, -0.538918, , 
692805.516, 225676.774, 36.74, -0.537725, , 
692048.839, 225675.887, 36.84, -0.535275, , 
690296.806, 225658.081, 36.94, -0.529748, , 
687193.919, 225581.629, 37.04, -0.520372, , 
683799.355, 225614.210, 37.14, -0.508903, , 
679552.613, 225625.065, 37.24, -0.494775, , 
674372.500, 225617.968, 37.34, -0.477625, , 
668848.290, 225495.677, 37.44, -0.460335, , 
663592.274, 225522.806, 37.54, -0.442309, , 
658475.306, 225504.581, 37.64, -0.425071, , 
653929.952, 225582.419, 37.74, -0.408706, , 
649680.226, 225560.435, 37.84, -0.394253, , 
645911.242, 225545.742, 37.94, -0.381306, , 
642672.435, 225416.371, 38.03, -0.371284, , 
640528.968, 225462.532, 38.14, -0.363305, , 
639347.274, 225420.000, 38.23, -0.359574, , 
638831.500, 225480.226, 38.33, -0.357157, , 
639239.742, 225574.726, 38.43, -0.357651, , 
639746.532, 225611.742, 38.53, -0.359065, , 
641159.145, 225597.065, 38.63, -0.364176, , 
643383.048, 225565.113, 38.73, -0.372287, , 
645592.274, 225457.629, 38.83, -0.381073, , 
648921.565, 225581.016, 38.93, -0.391418, , 
652303.161, 225517.790, 39.03, -0.403745, , 
656356.113, 225575.000, 39.13, -0.417114, , 
660435.484, 225537.500, 39.23, -0.431432, 7, 0.810
665219.210, 225548.581, 39.33, -0.447563, , 
669742.355, 225560.597, 39.43, -0.462693, , 
674175.419, 225503.839, 39.53, -0.478106, , 
679107.081, 225686.032, 39.63, -0.492691, , 
683560.000, 225817.484, 39.73, -0.506088, , 
687143.129, 225808.919, 39.83, -0.517939, , 
690240.565, 225691.855, 39.93, -0.529228, , 
692868.258, 225738.742, 40.03, -0.537311, , 
694815.968, 225722.468, 40.12, -0.543791, , 
696224.081, 225776.113, 40.23, -0.547812, , 
696825.290, 225832.823, 40.32, -0.549190, , 
696563.290, 225932.952, 40.42, -0.547346, , 
695254.581, 225890.742, 40.52, -0.543534, , 
693102.242, 225865.323, 40.62, -0.536810, , 
690554.484, 225862.371, 40.72, -0.528551, , 
686911.919, 225862.371, 40.82, -0.516649, , 
683680.306, 225862.371, 40.92, -0.506037, , 
680094.839, 225862.371, 41.02, -0.494204, , 
676827.403, 225862.371, 41.12, -0.483366, , 
674378.306, 225470.242, 41.22, -0.479118, , 
672194.016, 225429.710, 41.32, -0.472222, , 
670741.097, 225515.839, 41.42, -0.466493, , 
669804.387, 225592.210, 41.52, -0.462586, , 
668951.806, 225628.742, 41.62, -0.459355, , 
669246.919, 225632.597, 41.72, -0.460309, , 
669852.081, 225635.403, 41.82, -0.462315, , 
670674.323, 225617.177, 41.92, -0.465258, , 
671795.984, 225604.097, 42.02, -0.469149, , 
674199.742, 225528.903, 42.12, -0.477937, , 
676817.677, 225710.065, 42.22, -0.484852, , 
680011.016, 225740.774, 42.32, -0.495138, , 
683138.097, 225834.452, 42.42, -0.504530, , 
686346.032, 225850.516, 42.51, -0.514913, , 
689771.613, 225915.016, 42.62, -0.525474, , 
692028.468, 225808.097, 42.71, -0.533891, , 
694906.661, 225855.774, 42.81, -0.542756, , 
697661.242, 225815.129, 42.91, -0.552064, , 
699239.758, 225778.452, 43.01, -0.557516, , 
700695.242, 225830.435, 43.11, -0.561677, , 
701851.387, 225897.129, 43.21, -0.564723, , 
702295.113, 225926.387, 43.31, -0.565853, , 
701714.629, 225850.242, 43.41, -0.564751, , 
701132.758, 225931.726, 43.51, -0.562073, , 
700268.387, 225859.581, 43.61, -0.560015, , 
699389.661, 225901.387, 43.71, -0.556773, , 
698696.710, 225967.823, 43.81, -0.553880, , 
697810.403, 226013.016, 43.91, -0.550574, , 
696587.984, 225882.645, 44.01, -0.547927, , 
696173.113, 225955.081, 44.11, -0.545864, , 
695583.532, 226009.710, 44.21, -0.543414, , 
694880.726, 226056.097, 44.31, -0.540677, , 
695564.984, 226068.806, 44.41, -0.542765, , 
696297.387, 226059.016, 44.50, -0.545231, , 
697424.903, 226032.694, 44.60, -0.549134, , 
698811.468, 226050.839, 44.70, -0.553423, , 
700156.548, 226003.097, 44.80, -0.558226, 8, 0.795
702183.306, 226068.984, 44.90, -0.564075, , 
703590.758, 226072.290, 45.00, -0.568549, , 
705888.306, 226125.339, 45.10, -0.575357, , 
708067.790, 226181.629, 45.20, -0.581735, , 
709125.371, 226154.645, 45.30, -0.585362, , 
710238.419, 226150.597, 45.40, -0.588932, , 
711564.290, 226140.403, 45.50, -0.593231, , 
712630.290, 226151.387, 45.60, -0.596490, , 
713347.403, 226136.355, 45.70, -0.598903, , 
713987.855, 226178.210, 45.80, -0.600506, , 
714281.065, 226181.242, 45.90, -0.601400, , 
714606.677, 226250.710, 46.00, -0.601735, , 
714749.855, 226253.097, 46.10, -0.602162, , 
714446.581, 226177.597, 46.20, -0.601958, , 
714578.274, 226258.790, 46.30, -0.601565, , 
714689.597, 226250.726, 46.40, -0.601996, , 
714886.306, 226250.726, 46.50, -0.602615, , 
715159.468, 226250.726, 46.60, -0.603475, , 
715444.984, 226250.726, 46.70, -0.604373, , 
716725.242, 226234.016, 46.80, -0.608563, , 
717867.226, 226268.129, 46.90, -0.611806, , 
718449.274, 226122.032, 47.00, -0.615084, , 
719627.081, 226126.806, 47.10, -0.618722, , 
721364.129, 226259.823, 47.20, -0.622824, , 
722414.000, 226280.839, 47.30, -0.625888, , 
723473.516, 226269.887, 47.40, -0.629295, , 
723781.032, 226125.387, 47.50, -0.631689, , 
724833.968, 226164.629, 47.59, -0.634570, , 
725880.839, 226238.065, 47.70, -0.637088, , 
726746.032, 226305.581, 47.79, -0.639097, , 
727203.919, 226252.387, 47.89, -0.641043, , 
727489.790, 226135.129, 47.99, -0.643095, , 
728178.048, 226229.823, 48.09, -0.644280, , 
728480.484, 226212.258, 48.19, -0.645390, , 
726099.468, 226287.242, 48.29, -0.637276, , 
729590.210, 226276.323, 48.39, -0.648178, , 
730500.645, 226387.839, 48.49, -0.649876, , 
730760.806, 226327.048, 48.59, -0.651281, , 
731188.145, 226244.548, 48.69, -0.653418, , 
732269.129, 226282.774, 48.79, -0.656362, , 
733361.984, 226331.839, 48.89, -0.659230, , 
734400.226, 226353.419, 48.99, -0.662199, , 
735634.435, 226444.387, 49.09, -0.665074, , 
736420.210, 226379.452, 49.19, -0.668122, , 
737084.081, 226317.887, 49.29, -0.670762, , 
737817.403, 226368.242, 49.39, -0.672499, , 
738684.081, 226357.500, 49.49, -0.675248, , 
739180.677, 226341.177, 49.59, -0.676922, , 
739644.323, 226213.355, 49.69, -0.679605, , 
740337.903, 226215.435, 49.79, -0.681693, , 
741184.774, 226247.597, 49.89, -0.683946, , 
740680.935, 226108.081, 49.98, -0.683804, , 
741376.403, 226071.661, 50.08, -0.686279, , 
742637.823, 226186.065, 50.18, -0.688966, , 
743476.339, 226203.097, 50.28, -0.691336, , 
744253.081, 226259.000, 50.38, -0.693130, 9, 0.796
744636.806, 226172.081, 50.48, -0.695154, , 
745258.516, 226127.435, 50.58, -0.697477, , 
