FlowCell Text Data File: 250601-5-E2.csv
Software Version: 2.30
Triax Firmware Version: 0.43
Fractionator Firmware Version 4.211
Date: 2025-06-01
Time: 20:57:12
User: Bard

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 41 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2
w2t:  x 10^0
Sample Volume: 15 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Start Distance: 0.00 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 10.00

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 500 ms
LED1 (260 nm) On Time: 16 ms
Sample A Zero: 551199
Source A Zero: 228011.0

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
646529.226, 225471.823, 43.61, -0.384195, , 
644715.806, 225419.742, 43.71, -0.378394, , 
642279.548, 225388.226, 43.81, -0.370189, , 
639387.242, 225392.903, 43.91, -0.359985, , 
635785.677, 225406.419, 44.01, -0.347138, , 
632263.048, 225484.645, 44.11, -0.333854, , 
628829.516, 225430.903, 44.21, -0.322136, , 
625596.048, 225483.823, 44.31, -0.310006, , 
622939.597, 225460.194, 44.41, -0.300665, , 
620724.629, 225341.194, 44.51, -0.293837, , 
619644.145, 225355.968, 44.61, -0.289769, , 
619477.452, 225388.887, 44.71, -0.288835, , 
620086.726, 225442.161, 44.80, -0.290515, 8, 0.795
621737.274, 225526.919, 44.91, -0.295652, , 
623941.484, 225542.581, 45.00, -0.303460, , 
626613.226, 225456.581, 45.10, -0.313934, , 
629720.403, 225421.935, 45.20, -0.325411, , 
632813.710, 225350.758, 45.30, -0.337150, , 
636622.403, 225442.419, 45.40, -0.349738, , 
640520.645, 225565.323, 45.50, -0.362250, , 
643677.661, 225575.306, 45.60, -0.373215, , 
646349.694, 225546.032, 45.70, -0.382830, , 
648006.194, 225606.048, 45.80, -0.387991, , 
649693.290, 225523.758, 45.90, -0.394664, , 
650854.694, 225597.081, 46.00, -0.397952, , 
650766.081, 225486.290, 46.10, -0.398751, , 
650066.597, 225447.823, 46.20, -0.396714, , 
649016.435, 225443.065, 46.30, -0.393123, , 
647712.258, 225500.484, 46.40, -0.388024, , 
646239.597, 225465.242, 46.50, -0.383253, , 
644883.016, 225465.242, 46.60, -0.378524, , 
644059.742, 225465.242, 46.69, -0.375649, , 
643460.645, 225544.129, 46.79, -0.372767, , 
643305.694, 225586.790, 46.89, -0.371800, , 
643370.081, 225536.661, 46.99, -0.372525, , 
644095.774, 225562.210, 47.09, -0.374807, , 
645035.484, 225505.887, 47.19, -0.378650, , 
646271.839, 225420.565, 47.29, -0.383811, , 
648308.242, 225439.016, 47.39, -0.390707, , 
650712.484, 225528.468, 47.49, -0.398144, , 
652784.629, 225477.742, 47.59, -0.405805, , 
654901.306, 225513.516, 47.69, -0.412734, , 
657201.694, 225598.242, 47.79, -0.419779, , 
659220.565, 225648.903, 47.89, -0.426177, , 
660681.258, 225696.500, 47.99, -0.430683, , 
661110.903, 225633.758, 48.09, -0.432772, , 
661492.113, 225668.677, 48.19, -0.433721, , 
661991.677, 225666.806, 48.29, -0.435438, , 
661850.145, 225577.855, 48.39, -0.435844, , 
661822.548, 225585.855, 48.49, -0.435671, , 
661659.516, 225589.726, 48.58, -0.435078, , 
661829.145, 225673.226, 48.68, -0.434822, , 
661972.113, 225674.758, 48.78, -0.435292, , 
662481.387, 225738.403, 48.88, -0.436389, , 
663096.919, 225703.194, 48.99, -0.438830, , 
663599.355, 225672.887, 49.08, -0.440836, , 
665001.371, 225755.823, 49.18, -0.444759, , 
666417.774, 225764.661, 49.28, -0.449459, , 
667973.419, 225753.081, 49.38, -0.454822, , 
669728.468, 225811.935, 49.48, -0.460140, , 
671202.968, 225793.823, 49.58, -0.465270, , 
672386.161, 225711.339, 49.68, -0.470056, , 
673784.887, 225717.597, 49.78, -0.474670, , 
675238.661, 225773.387, 49.88, -0.478964, , 
676016.645, 225754.323, 49.98, -0.481745, , 
676891.161, 225783.548, 50.08, -0.484363, , 
677492.919, 225806.532, 50.18, -0.486134, , 
678334.984, 225807.871, 50.28, -0.488916, , 
679046.419, 225840.500, 50.38, -0.490950, 9, 0.795
679678.565, 225818.081, 50.48, -0.493267, , 
680184.242, 225811.274, 50.58, -0.495009, , 
